coordinates 	107.48	184.49	235.48	184.49
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.170567e+03	1.569875e+03	1.080000e+01	2.520000e+01	5.728546e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	3.937702e+02	1.001157e+03	1.080000e+01	2.520000e+01	7.177127e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	3.975516e+02	1.353792e+03	1.080000e+01	2.520000e+01	7.730019e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	8.841474e+02	1.752932e+03	1.080000e+01	2.520000e+01	6.647247e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	5.258321e+02	1.627953e+03	1.080000e+01	2.520000e+01	7.558567e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	6.661999e+02	1.164188e+03	1.080000e+01	2.520000e+01	6.360336e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	7.868928e+02	1.262140e+03	1.080000e+01	2.520000e+01	6.159687e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	7.389089e+02	1.349985e+03	1.080000e+01	2.520000e+01	6.462679e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	3.961177e+02	7.280957e+02	1.080000e+01	2.520000e+01	6.476490e-01	7.000000e-01	7.000000e-01	3
1	10	7.341077e+02	8.892366e+02	1.080000e+01	2.520000e+01	5.477806e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	8.736174e+02	1.743042e+03	1.080000e+01	2.520000e+01	6.661325e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	8.096669e+02	1.317503e+03	1.080000e+01	2.520000e+01	6.193690e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	6.463360e+02	1.024154e+03	1.080000e+01	2.520000e+01	6.130860e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	5.512491e+02	1.176942e+03	1.080000e+01	2.520000e+01	6.810254e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	9.927156e+02	1.762291e+03	1.080000e+01	2.520000e+01	6.396685e-01	7.000000e-01	7.000000e-01	3
