coordinates 	17.48	219.05	145.48	219.05
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	6.707997e+02	1.714742e+03	1.080000e+01	2.520000e+01	7.188061e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	4.648471e+02	1.439590e+03	1.080000e+01	2.520000e+01	7.559136e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	8.094172e+02	1.756612e+03	1.080000e+01	2.520000e+01	6.845643e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	4.350052e+02	1.636839e+03	1.080000e+01	2.520000e+01	7.900396e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	9.632613e+02	1.374942e+03	1.080000e+01	2.520000e+01	5.880336e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	8.444594e+02	1.955565e+03	1.080000e+01	2.520000e+01	6.984100e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	9.660059e+02	8.708020e+02	1.080000e+01	2.520000e+01	4.740844e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	5.309737e+02	1.596469e+03	1.080000e+01	2.520000e+01	7.504169e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	3.618838e+02	1.513124e+03	1.080000e+01	2.520000e+01	8.069961e-01	7.000000e-01	7.000000e-01	3
1	10	8.604824e+02	1.448965e+03	1.080000e+01	2.520000e+01	6.274077e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	3.408970e+02	1.398412e+03	1.080000e+01	2.520000e+01	8.040043e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	5.573286e+02	1.361922e+03	1.080000e+01	2.520000e+01	7.096113e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	3.565376e+02	1.837485e+03	1.080000e+01	2.520000e+01	8.374959e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	5.269855e+02	1.946368e+03	1.080000e+01	2.520000e+01	7.869348e-01	7.000000e-01	7.000000e-01	3
