coordinates 	2.52	245.13	130.52	245.13
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	6.297299e+02	1.674309e+03	1.080000e+01	2.520000e+01	7.266843e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	4.968985e+02	9.814761e+02	1.080000e+01	2.520000e+01	6.638886e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	3.115927e+02	1.081392e+03	1.080000e+01	2.520000e+01	7.763129e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	8.026808e+02	1.320226e+03	1.080000e+01	2.520000e+01	6.218955e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	6.543991e+02	1.641204e+03	1.080000e+01	2.520000e+01	7.149337e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	5.658747e+02	9.560083e+02	1.080000e+01	2.520000e+01	6.281746e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	3.156285e+02	1.262467e+03	1.080000e+01	2.520000e+01	7.999940e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	5.442640e+02	1.288295e+03	1.080000e+01	2.520000e+01	7.030033e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	3.972918e+02	1.476149e+03	1.080000e+01	2.520000e+01	7.879347e-01	7.000000e-01	7.000000e-01	3
1	10	5.116957e+02	1.346566e+03	1.080000e+01	2.520000e+01	7.246375e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	6.198278e+02	2.093510e+03	1.080000e+01	2.520000e+01	7.715626e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	5.077800e+02	1.416795e+03	1.080000e+01	2.520000e+01	7.361600e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	5.661538e+02	1.575109e+03	1.080000e+01	2.520000e+01	7.355982e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	5.935123e+02	1.254896e+03	1.080000e+01	2.520000e+01	6.789063e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	9.036763e+02	1.413988e+03	1.080000e+01	2.520000e+01	6.100918e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	6.298719e+02	1.609537e+03	1.080000e+01	2.520000e+01	7.187329e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	8.990814e+02	1.163354e+03	1.080000e+01	2.520000e+01	5.640681e-01	7.000000e-01	7.000000e-01	3
1.800000e+00	18	6.225831e+02	8.627813e+02	1.080000e+01	2.520000e+01	5.808550e-01	7.000000e-01	7.000000e-01	3
1.900000e+00	19	8.730471e+01	1.462014e+03	1.080000e+01	2.520000e+01	9.436496e-01	7.000000e-01	7.000000e-01	3
2	20	5.319509e+02	1.468924e+03	1.080000e+01	2.520000e+01	7.341408e-01	7.000000e-01	7.000000e-01	3
2.100000e+00	21	6.986118e+02	1.206049e+03	1.080000e+01	2.520000e+01	6.332093e-01	7.000000e-01	7.000000e-01	3
2.200000e+00	22	8.311791e+02	1.060016e+03	1.080000e+01	2.520000e+01	5.605007e-01	7.000000e-01	7.000000e-01	3
2.300000e+00	23	7.207220e+02	1.504467e+03	1.080000e+01	2.520000e+01	6.761075e-01	7.000000e-01	7.000000e-01	3
2.400000e+00	24	6.820275e+02	9.493337e+02	1.080000e+01	2.520000e+01	5.819274e-01	7.000000e-01	7.000000e-01	3
2.500000e+00	25	8.092968e+02	1.783887e+03	1.080000e+01	2.520000e+01	6.879138e-01	7.000000e-01	7.000000e-01	3
2.600000e+00	26	3.944359e+02	1.139124e+03	1.080000e+01	2.520000e+01	7.427972e-01	7.000000e-01	7.000000e-01	3
2.700000e+00	27	1.102759e+03	6.812343e+02	1.080000e+01	2.520000e+01	3.818591e-01	7.000000e-01	7.000000e-01	3
2.800000e+00	28	5.655463e+02	1.248344e+03	1.080000e+01	2.520000e+01	6.882136e-01	7.000000e-01	7.000000e-01	3
