coordinates 	53.96	225.97	181.96	225.97
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	7.440875e+02	1.282361e+03	1.080000e+01	2.520000e+01	6.328120e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	5.389670e+02	1.321461e+03	1.080000e+01	2.520000e+01	7.102995e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	6.796820e+02	1.617377e+03	1.080000e+01	2.520000e+01	7.041078e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	5.609452e+02	1.477947e+03	1.080000e+01	2.520000e+01	7.248774e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	5.463616e+02	1.138862e+03	1.080000e+01	2.520000e+01	6.757927e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	4.898587e+02	1.013420e+03	1.080000e+01	2.520000e+01	6.741398e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	5.273901e+02	1.521745e+03	1.080000e+01	2.520000e+01	7.426280e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	5.261939e+02	1.729755e+03	1.080000e+01	2.520000e+01	7.667527e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	6.715016e+02	1.575390e+03	1.080000e+01	2.520000e+01	7.011420e-01	7.000000e-01	7.000000e-01	3
1	10	4.809227e+02	1.496158e+03	1.080000e+01	2.520000e+01	7.567511e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	2.752017e+02	1.545863e+03	1.080000e+01	2.520000e+01	8.488787e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	6.756425e+02	1.465392e+03	1.080000e+01	2.520000e+01	6.844317e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	6.316808e+02	1.497409e+03	1.080000e+01	2.520000e+01	7.033094e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	4.547536e+02	1.090560e+03	1.080000e+01	2.520000e+01	7.057209e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	8.665608e+02	1.638092e+03	1.080000e+01	2.520000e+01	6.540195e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	7.869828e+02	1.450996e+03	1.080000e+01	2.520000e+01	6.483511e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	3.177038e+02	1.546201e+03	1.080000e+01	2.520000e+01	8.295494e-01	7.000000e-01	7.000000e-01	3
1.800000e+00	18	6.089769e+02	6.504834e+02	1.080000e+01	2.520000e+01	5.164779e-01	7.000000e-01	7.000000e-01	3
1.900000e+00	19	8.708353e+02	1.359973e+03	1.080000e+01	2.520000e+01	6.096324e-01	7.000000e-01	7.000000e-01	3
2	20	6.631012e+02	1.208472e+03	1.080000e+01	2.520000e+01	6.456986e-01	7.000000e-01	7.000000e-01	3
2.100000e+00	21	5.889345e+02	1.547408e+03	1.080000e+01	2.520000e+01	7.243259e-01	7.000000e-01	7.000000e-01	3
2.200000e+00	22	6.811618e+02	1.034725e+03	1.080000e+01	2.520000e+01	6.030265e-01	7.000000e-01	7.000000e-01	3
2.300000e+00	23	5.126193e+02	8.337118e+02	1.080000e+01	2.520000e+01	6.192472e-01	7.000000e-01	7.000000e-01	3
2.400000e+00	24	5.428608e+02	1.044195e+03	1.080000e+01	2.520000e+01	6.579448e-01	7.000000e-01	7.000000e-01	3
2.500000e+00	25	8.458884e+02	1.314729e+03	1.080000e+01	2.520000e+01	6.084969e-01	7.000000e-01	7.000000e-01	3
2.600000e+00	26	5.375798e+02	1.680431e+03	1.080000e+01	2.520000e+01	7.576298e-01	7.000000e-01	7.000000e-01	3
2.700000e+00	27	3.603774e+02	2.036429e+03	1.080000e+01	2.520000e+01	8.496427e-01	7.000000e-01	7.000000e-01	3
2.800000e+00	28	7.299259e+01	1.143883e+03	1.080000e+01	2.520000e+01	9.400164e-01	7.000000e-01	7.000000e-01	3
2.900000e+00	29	5.871313e+02	1.050616e+03	1.080000e+01	2.520000e+01	6.415008e-01	7.000000e-01	7.000000e-01	3
3	30	6.706895e+02	1.247823e+03	1.080000e+01	2.520000e+01	6.504117e-01	7.000000e-01	7.000000e-01	3
3.100000e+00	31	6.977733e+02	1.618129e+03	1.080000e+01	2.520000e+01	6.987034e-01	7.000000e-01	7.000000e-01	3
3.200000e+00	32	8.769701e+02	1.364845e+03	1.080000e+01	2.520000e+01	6.088125e-01	7.000000e-01	7.000000e-01	3
3.300000e+00	33	6.838841e+02	1.632786e+03	1.080000e+01	2.520000e+01	7.047987e-01	7.000000e-01	7.000000e-01	3
3.400000e+00	34	1.036021e+03	1.084413e+03	1.080000e+01	2.520000e+01	5.114109e-01	7.000000e-01	7.000000e-01	3
3.500000e+00	35	5.811753e+02	1.448442e+03	1.080000e+01	2.520000e+01	7.136527e-01	7.000000e-01	7.000000e-01	3
3.600000e+00	36	4.315163e+02	1.287726e+03	1.080000e+01	2.520000e+01	7.490078e-01	7.000000e-01	7.000000e-01	3
3.700000e+00	37	5.883386e+02	1.320582e+03	1.080000e+01	2.520000e+01	6.917952e-01	7.000000e-01	7.000000e-01	3
3.800000e+00	38	5.265021e+02	1.106341e+03	1.080000e+01	2.520000e+01	6.775549e-01	7.000000e-01	7.000000e-01	3
3.900000e+00	39	4.970631e+02	1.477873e+03	1.080000e+01	2.520000e+01	7.483144e-01	7.000000e-01	7.000000e-01	3
4	40	4.990141e+02	1.239535e+03	1.080000e+01	2.520000e+01	7.129709e-01	7.000000e-01	7.000000e-01	3
