coordinates 	45.51	84.05	173.51	84.05
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.290791e+03	2.268128e+02	2.880000e+01	7.200000e+00	1.494546e-01	2.000000e-01	2.000000e-01	1
2.000000e-01	2	2.002092e+03	5.841182e+02	2.880000e+01	7.200000e+00	2.258587e-01	2.000000e-01	2.000000e-01	1
3.000000e-01	3	1.479076e+03	4.464022e+02	2.880000e+01	7.200000e+00	2.318397e-01	2.000000e-01	2.000000e-01	1
4.000000e-01	4	1.673155e+03	3.765501e+02	2.880000e+01	7.200000e+00	1.837094e-01	2.000000e-01	2.000000e-01	1
5.000000e-01	5	1.662538e+03	3.844801e+02	2.880000e+01	7.200000e+00	1.878245e-01	2.000000e-01	2.000000e-01	1
6.000000e-01	6	1.356742e+03	5.486267e+02	2.880000e+01	7.200000e+00	2.879374e-01	2.000000e-01	2.000000e-01	1
7.000000e-01	7	1.629044e+03	3.316091e+02	2.880000e+01	7.200000e+00	1.691320e-01	2.000000e-01	2.000000e-01	1
8.000000e-01	8	1.164049e+03	3.975820e+02	2.880000e+01	7.200000e+00	2.545941e-01	2.000000e-01	2.000000e-01	1
9.000000e-01	9	1.848422e+03	3.377998e+02	2.880000e+01	7.200000e+00	1.545130e-01	2.000000e-01	2.000000e-01	1
1	10	1.801502e+03	2.041351e+02	2.880000e+01	7.200000e+00	1.017806e-01	2.000000e-01	2.000000e-01	1
1.100000e+00	11	1.243908e+03	2.218855e+02	2.880000e+01	7.200000e+00	1.513757e-01	2.000000e-01	2.000000e-01	1
1.200000e+00	12	1.661802e+03	5.769086e+02	2.880000e+01	7.200000e+00	2.576968e-01	2.000000e-01	2.000000e-01	1
1.300000e+00	13	1.786289e+03	4.562859e+02	2.880000e+01	7.200000e+00	2.034652e-01	2.000000e-01	2.000000e-01	1
1.400000e+00	14	1.742494e+03	3.542167e+02	2.880000e+01	7.200000e+00	1.689392e-01	2.000000e-01	2.000000e-01	1
1.500000e+00	15	1.835372e+03	3.236780e+02	2.880000e+01	7.200000e+00	1.499168e-01	2.000000e-01	2.000000e-01	1
1.600000e+00	16	1.485017e+03	2.630495e+02	2.880000e+01	7.200000e+00	1.504802e-01	2.000000e-01	2.000000e-01	1
1.700000e+00	17	2.114706e+03	3.606667e+02	2.880000e+01	7.200000e+00	1.457020e-01	2.000000e-01	2.000000e-01	1
1.800000e+00	18	1.737147e+03	3.216550e+02	2.880000e+01	7.200000e+00	1.562340e-01	2.000000e-01	2.000000e-01	1
1.900000e+00	19	1.427399e+03	6.638153e+02	2.880000e+01	7.200000e+00	3.174306e-01	2.000000e-01	2.000000e-01	1
2	20	1.520746e+03	3.560404e+02	2.880000e+01	7.200000e+00	1.897075e-01	2.000000e-01	2.000000e-01	1
2.100000e+00	21	1.106734e+03	4.209384e+02	2.880000e+01	7.200000e+00	2.755424e-01	2.000000e-01	2.000000e-01	1
2.200000e+00	22	1.290119e+03	4.147409e+02	2.880000e+01	7.200000e+00	2.432698e-01	2.000000e-01	2.000000e-01	1
2.300000e+00	23	1.652747e+03	4.883754e+02	2.880000e+01	7.200000e+00	2.280932e-01	2.000000e-01	2.000000e-01	1
2.400000e+00	24	2.108426e+03	3.332847e+02	2.880000e+01	7.200000e+00	1.364964e-01	2.000000e-01	2.000000e-01	1
2.500000e+00	25	2.047578e+03	2.980311e+02	2.880000e+01	7.200000e+00	1.270592e-01	2.000000e-01	2.000000e-01	1
2.600000e+00	26	1.951979e+03	6.752129e+02	2.590510e+01	1.009490e+01	2.570093e-01	2.804139e-01	2.000000e-01	1
2.700000e+00	27	5.664816e+02	1.315775e+03	1.080000e+01	2.520000e+01	6.990412e-01	7.000000e-01	7.000000e-01	2
2.800000e+00	28	3.767407e+02	1.312716e+03	1.080000e+01	2.520000e+01	7.770048e-01	7.000000e-01	7.000000e-01	2
2.900000e+00	29	4.412080e+02	1.202247e+03	1.080000e+01	2.520000e+01	7.315362e-01	7.000000e-01	7.000000e-01	2
3	30	4.572606e+02	1.672084e+03	1.080000e+01	2.520000e+01	7.852576e-01	7.000000e-01	7.000000e-01	2
3.100000e+00	31	7.695411e+02	1.548045e+03	1.080000e+01	2.520000e+01	6.679558e-01	7.000000e-01	7.000000e-01	2
3.200000e+00	32	4.434221e+02	1.863377e+03	1.080000e+01	2.520000e+01	8.077760e-01	7.000000e-01	7.000000e-01	2
3.300000e+00	33	5.865129e+02	1.404846e+03	1.080000e+01	2.520000e+01	7.054710e-01	7.000000e-01	7.000000e-01	2
3.400000e+00	34	7.002407e+02	1.695081e+03	1.080000e+01	2.520000e+01	7.076632e-01	7.000000e-01	7.000000e-01	2
3.500000e+00	35	4.717592e+02	1.295040e+03	1.080000e+01	2.520000e+01	7.329865e-01	7.000000e-01	7.000000e-01	2
3.600000e+00	36	7.060048e+02	1.171562e+03	1.080000e+01	2.520000e+01	6.239788e-01	7.000000e-01	7.000000e-01	2
3.700000e+00	37	8.932399e+02	1.857639e+03	1.080000e+01	2.520000e+01	6.752892e-01	7.000000e-01	7.000000e-01	2
3.800000e+00	38	3.438424e+02	1.120042e+03	1.080000e+01	2.520000e+01	7.651164e-01	7.000000e-01	7.000000e-01	2
3.900000e+00	39	2.744373e+02	2.255127e+03	1.080000e+01	2.520000e+01	8.915081e-01	7.000000e-01	7.000000e-01	2
4	40	6.070654e+02	1.260285e+03	1.080000e+01	2.520000e+01	6.749055e-01	7.000000e-01	7.000000e-01	2
