coordinates 	2.77	1.38	130.77	1.38
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	7.714664e+02	1.848115e+03	1.080000e+01	2.520000e+01	7.055001e-01	7.000000e-01	7.000000e-01	2
2.000000e-01	2	7.156528e+02	1.189880e+03	1.080000e+01	2.520000e+01	6.244342e-01	7.000000e-01	7.000000e-01	2
3.000000e-01	3	7.148617e+02	1.258966e+03	1.080000e+01	2.520000e+01	6.378297e-01	7.000000e-01	7.000000e-01	2
4.000000e-01	4	5.604049e+02	1.727371e+03	1.080000e+01	2.520000e+01	7.550438e-01	7.000000e-01	7.000000e-01	2
5.000000e-01	5	4.509665e+02	1.803440e+03	1.080000e+01	2.520000e+01	7.999623e-01	7.000000e-01	7.000000e-01	2
6.000000e-01	6	5.978822e+02	1.261580e+03	1.080000e+01	2.520000e+01	6.784650e-01	7.000000e-01	7.000000e-01	2
7.000000e-01	7	7.438998e+02	1.594142e+03	1.080000e+01	2.520000e+01	6.818279e-01	7.000000e-01	7.000000e-01	2
8.000000e-01	8	7.100588e+02	1.310808e+03	1.080000e+01	2.520000e+01	6.486365e-01	7.000000e-01	7.000000e-01	2
9.000000e-01	9	5.761971e+02	2.154292e+03	1.080000e+01	2.520000e+01	7.889766e-01	7.000000e-01	7.000000e-01	2
1	10	9.088286e+02	1.255511e+03	1.080000e+01	2.520000e+01	5.800897e-01	7.000000e-01	7.000000e-01	2
1.100000e+00	11	4.938296e+02	1.725391e+03	1.080000e+01	2.520000e+01	7.774761e-01	7.000000e-01	7.000000e-01	2
1.200000e+00	12	8.070262e+02	1.355023e+03	1.080000e+01	2.520000e+01	6.267309e-01	7.000000e-01	7.000000e-01	2
1.300000e+00	13	6.975741e+02	9.173639e+02	1.080000e+01	2.520000e+01	5.680490e-01	7.000000e-01	7.000000e-01	2
1.400000e+00	14	2.486021e+02	1.539044e+03	1.080000e+01	2.520000e+01	8.609333e-01	7.000000e-01	7.000000e-01	2
