coordinates 	121.24	69.78	249.24	69.78
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	5.574997e+02	1.549494e+03	1.080000e+01	2.520000e+01	7.354051e-01	7.000000e-01	7.000000e-01	2
2.000000e-01	2	6.466432e+02	1.131958e+03	1.080000e+01	2.520000e+01	6.364316e-01	7.000000e-01	7.000000e-01	2
3.000000e-01	3	5.972978e+02	1.324132e+03	1.080000e+01	2.520000e+01	6.891389e-01	7.000000e-01	7.000000e-01	2
4.000000e-01	4	4.447995e+02	1.470247e+03	1.080000e+01	2.520000e+01	7.677344e-01	7.000000e-01	7.000000e-01	2
5.000000e-01	5	4.228857e+02	1.765355e+03	1.080000e+01	2.520000e+01	8.067462e-01	7.000000e-01	7.000000e-01	2
6.000000e-01	6	9.155792e+02	1.107445e+03	1.080000e+01	2.520000e+01	5.474206e-01	7.000000e-01	7.000000e-01	2
7.000000e-01	7	6.421848e+02	1.365025e+03	1.080000e+01	2.520000e+01	6.800609e-01	7.000000e-01	7.000000e-01	2
8.000000e-01	8	6.219873e+02	1.421977e+03	1.080000e+01	2.520000e+01	6.956956e-01	7.000000e-01	7.000000e-01	2
9.000000e-01	9	5.594243e+02	1.499592e+03	1.080000e+01	2.520000e+01	7.283051e-01	7.000000e-01	7.000000e-01	2
1	10	6.817658e+02	1.817174e+03	1.080000e+01	2.520000e+01	7.271780e-01	7.000000e-01	7.000000e-01	2
1.100000e+00	11	8.395462e+02	6.385541e+02	1.080000e+01	2.520000e+01	4.320100e-01	7.000000e-01	7.000000e-01	2
1.200000e+00	12	5.032242e+02	1.049993e+03	1.080000e+01	2.520000e+01	6.760118e-01	7.000000e-01	7.000000e-01	2
1.300000e+00	13	9.843478e+02	1.588940e+03	1.080000e+01	2.520000e+01	6.174746e-01	7.000000e-01	7.000000e-01	2
1.400000e+00	14	8.128380e+01	7.193284e+02	1.080000e+01	2.520000e+01	8.984729e-01	7.000000e-01	7.000000e-01	2
1.500000e+00	15	5.194788e+02	1.303770e+03	1.080000e+01	2.520000e+01	7.150808e-01	7.000000e-01	7.000000e-01	2
1.600000e+00	16	6.545840e+02	8.617610e+02	1.080000e+01	2.520000e+01	5.683146e-01	7.000000e-01	7.000000e-01	2
1.700000e+00	17	3.054002e+02	1.254524e+03	1.080000e+01	2.520000e+01	8.042212e-01	7.000000e-01	7.000000e-01	2
1.800000e+00	18	5.116042e+02	1.405460e+03	1.080000e+01	2.520000e+01	7.331314e-01	7.000000e-01	7.000000e-01	2
1.900000e+00	19	6.249605e+02	1.211984e+03	1.080000e+01	2.520000e+01	6.597825e-01	7.000000e-01	7.000000e-01	2
