coordinates 	121.88	37.39	249.88	37.39
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	5.432900e+02	1.542784e+03	1.080000e+01	2.520000e+01	7.395634e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	4.345049e+02	4.470514e+02	1.080000e+01	2.520000e+01	5.071161e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	7.492185e+02	1.348490e+03	1.080000e+01	2.520000e+01	6.428395e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	4.499006e+02	9.963127e+02	1.080000e+01	2.520000e+01	6.889113e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	5.097101e+02	1.231429e+03	1.080000e+01	2.520000e+01	7.072548e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	7.400092e+02	1.255189e+03	1.080000e+01	2.520000e+01	6.291050e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	9.117150e+02	1.570131e+03	1.080000e+01	2.520000e+01	6.326464e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	4.664959e+02	1.363951e+03	1.080000e+01	2.520000e+01	7.451464e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	3.781915e+02	1.700624e+03	1.080000e+01	2.520000e+01	8.180735e-01	7.000000e-01	7.000000e-01	3
1	10	7.318237e+02	1.061581e+03	1.080000e+01	2.520000e+01	5.919362e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	4.117088e+02	1.103401e+03	1.080000e+01	2.520000e+01	7.282648e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	3.087658e+02	1.678172e+03	1.080000e+01	2.520000e+01	8.446022e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	6.017289e+02	1.163091e+03	1.080000e+01	2.520000e+01	6.590423e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	6.465477e+02	1.101485e+03	1.080000e+01	2.520000e+01	6.301285e-01	7.000000e-01	7.000000e-01	3
