coordinates 	10.70	103.75	138.70	103.75
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.208547e+03	3.596923e+02	2.880000e+01	7.200000e+00	2.293606e-01	2.000000e-01	2.000000e-01	1
2.000000e-01	2	1.750716e+03	6.722944e+02	2.880000e+01	7.200000e+00	2.774624e-01	2.000000e-01	2.000000e-01	1
3.000000e-01	3	1.666263e+03	3.458198e+02	2.880000e+01	7.200000e+00	1.718716e-01	2.000000e-01	2.000000e-01	1
4.000000e-01	4	1.396884e+03	3.223895e+02	2.880000e+01	7.200000e+00	1.875150e-01	2.000000e-01	2.000000e-01	1
5.000000e-01	5	1.701293e+03	3.866406e+02	2.880000e+01	7.200000e+00	1.851786e-01	2.000000e-01	2.000000e-01	1
6.000000e-01	6	8.942101e+02	1.566195e+02	2.880000e+01	7.200000e+00	1.490437e-01	2.000000e-01	2.000000e-01	1
7.000000e-01	7	1.526712e+03	3.060904e+02	2.880000e+01	7.200000e+00	1.670067e-01	2.000000e-01	2.000000e-01	1
8.000000e-01	8	1.729563e+03	2.944893e+02	2.880000e+01	7.200000e+00	1.454949e-01	2.000000e-01	2.000000e-01	1
9.000000e-01	9	1.420336e+03	2.068234e+02	2.880000e+01	7.200000e+00	1.271070e-01	2.000000e-01	2.000000e-01	1
1	10	1.134430e+03	2.211794e+02	2.880000e+01	7.200000e+00	1.631586e-01	2.000000e-01	2.000000e-01	1
1.100000e+00	11	1.384433e+03	6.351244e+02	2.880000e+01	7.200000e+00	3.144869e-01	2.000000e-01	2.000000e-01	1
1.200000e+00	12	1.163108e+03	4.227591e+02	2.880000e+01	7.200000e+00	2.665791e-01	2.000000e-01	2.000000e-01	1
1.300000e+00	13	1.162926e+03	5.212450e+02	2.880000e+01	7.200000e+00	3.094965e-01	2.000000e-01	2.000000e-01	1
