coordinates 	102.31	16.29	230.31	16.29
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.672061e+03	2.709780e+02	2.880000e+01	7.200000e+00	1.394609e-01	2.000000e-01	2.000000e-01	1
2.000000e-01	2	1.784282e+03	3.437175e+02	2.880000e+01	7.200000e+00	1.615215e-01	2.000000e-01	2.000000e-01	1
3.000000e-01	3	1.074211e+03	3.546892e+02	2.880000e+01	7.200000e+00	2.482253e-01	2.000000e-01	2.000000e-01	1
4.000000e-01	4	1.981354e+03	3.520371e+02	2.880000e+01	7.200000e+00	1.508693e-01	2.000000e-01	2.000000e-01	1
5.000000e-01	5	2.194733e+03	2.583522e+02	2.880000e+01	7.200000e+00	1.053173e-01	2.000000e-01	2.000000e-01	1
6.000000e-01	6	1.349284e+03	2.444661e+02	2.880000e+01	7.200000e+00	1.533904e-01	2.000000e-01	2.000000e-01	1
7.000000e-01	7	1.628105e+03	8.383794e+02	2.880000e+01	7.200000e+00	3.399087e-01	2.000000e-01	2.000000e-01	1
8.000000e-01	8	2.003402e+03	3.277594e+02	2.880000e+01	7.200000e+00	1.405992e-01	2.000000e-01	2.000000e-01	1
9.000000e-01	9	2.186638e+03	2.959432e+02	2.880000e+01	7.200000e+00	1.192078e-01	2.000000e-01	2.000000e-01	1
1	10	1.638346e+03	5.345733e+02	2.880000e+01	7.200000e+00	2.460161e-01	2.000000e-01	2.000000e-01	1
1.100000e+00	11	1.566260e+03	3.345806e+02	2.880000e+01	7.200000e+00	1.760171e-01	2.000000e-01	2.000000e-01	1
1.200000e+00	12	1.127551e+03	5.838715e+02	2.880000e+01	7.200000e+00	3.411616e-01	2.000000e-01	2.000000e-01	1
1.300000e+00	13	1.647058e+03	6.375591e+02	2.880000e+01	7.200000e+00	2.790660e-01	2.000000e-01	2.000000e-01	1
1.400000e+00	14	1.764400e+03	5.449602e+02	2.880000e+01	7.200000e+00	2.359789e-01	2.000000e-01	2.000000e-01	1
1.500000e+00	15	1.446484e+03	5.018988e+02	2.880000e+01	7.200000e+00	2.575977e-01	2.000000e-01	2.000000e-01	1
1.600000e+00	16	1.659802e+03	3.901544e+02	2.880000e+01	7.200000e+00	1.903233e-01	2.000000e-01	2.000000e-01	1
1.700000e+00	17	1.556710e+03	2.728767e+02	2.880000e+01	7.200000e+00	1.491466e-01	2.000000e-01	2.000000e-01	1
1.800000e+00	18	1.947923e+03	5.892979e+02	2.880000e+01	7.200000e+00	2.322612e-01	2.000000e-01	2.000000e-01	1
1.900000e+00	19	1.459073e+03	5.279421e+02	2.880000e+01	7.200000e+00	2.656960e-01	2.000000e-01	2.000000e-01	1
