coordinates 	30.34	7.08	158.34	7.08
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	4.632803e+02	1.803154e+03	1.080000e+01	2.520000e+01	7.955907e-01	7.000000e-01	7.000000e-01	4
2.000000e-01	2	6.553284e+02	9.532441e+02	1.080000e+01	2.520000e+01	5.926025e-01	7.000000e-01	7.000000e-01	4
3.000000e-01	3	6.385321e+02	1.447009e+03	1.080000e+01	2.520000e+01	6.938291e-01	7.000000e-01	7.000000e-01	4
4.000000e-01	4	2.580481e+02	1.703393e+03	1.080000e+01	2.520000e+01	8.684395e-01	7.000000e-01	7.000000e-01	4
5.000000e-01	5	5.871253e+02	1.434841e+03	1.080000e+01	2.520000e+01	7.096266e-01	7.000000e-01	7.000000e-01	4
6.000000e-01	6	3.046617e+02	1.399542e+03	1.080000e+01	2.520000e+01	8.212292e-01	7.000000e-01	7.000000e-01	4
7.000000e-01	7	3.480732e+02	1.365957e+03	1.080000e+01	2.520000e+01	7.969270e-01	7.000000e-01	7.000000e-01	4
8.000000e-01	8	6.173513e+02	1.259773e+03	1.080000e+01	2.520000e+01	6.711186e-01	7.000000e-01	7.000000e-01	4
9.000000e-01	9	3.705017e+02	1.792904e+03	1.080000e+01	2.520000e+01	8.287414e-01	7.000000e-01	7.000000e-01	4
1	10	5.588699e+02	1.836465e+03	1.080000e+01	2.520000e+01	7.666841e-01	7.000000e-01	7.000000e-01	4
1.100000e+00	11	7.371883e+02	6.061880e+02	1.080000e+01	2.520000e+01	4.512421e-01	7.000000e-01	7.000000e-01	4
1.200000e+00	12	7.106031e+02	1.616138e+03	1.080000e+01	2.520000e+01	6.945930e-01	7.000000e-01	7.000000e-01	4
1.300000e+00	13	6.940381e+02	1.336184e+03	1.080000e+01	2.520000e+01	6.581468e-01	7.000000e-01	7.000000e-01	4
1.400000e+00	14	6.811614e+02	1.584423e+03	1.080000e+01	2.520000e+01	6.993441e-01	7.000000e-01	7.000000e-01	4
1.500000e+00	15	7.012209e+02	1.737279e+03	1.080000e+01	2.520000e+01	7.124376e-01	7.000000e-01	7.000000e-01	4
1.600000e+00	16	6.185994e+02	1.543302e+03	1.080000e+01	2.520000e+01	7.138632e-01	7.000000e-01	7.000000e-01	4
1.700000e+00	17	3.709603e+02	1.361713e+03	1.080000e+01	2.520000e+01	7.859029e-01	7.000000e-01	7.000000e-01	4
1.800000e+00	18	6.082303e+02	1.575043e+03	1.080000e+01	2.520000e+01	7.214136e-01	7.000000e-01	7.000000e-01	4
1.900000e+00	19	7.400980e+02	1.501258e+03	1.080000e+01	2.520000e+01	6.697990e-01	7.000000e-01	7.000000e-01	4
2	20	6.555151e+02	1.380052e+03	1.080000e+01	2.520000e+01	6.779692e-01	7.000000e-01	7.000000e-01	4
2.100000e+00	21	4.586403e+02	1.392652e+03	1.080000e+01	2.520000e+01	7.522594e-01	7.000000e-01	7.000000e-01	4
2.200000e+00	22	5.054390e+02	1.378019e+03	1.080000e+01	2.520000e+01	7.316430e-01	7.000000e-01	7.000000e-01	4
2.300000e+00	23	8.795702e+02	1.324953e+03	1.080000e+01	2.520000e+01	6.010156e-01	7.000000e-01	7.000000e-01	4
2.400000e+00	24	7.888423e+02	1.000245e+03	1.080000e+01	2.520000e+01	5.590811e-01	7.000000e-01	7.000000e-01	4
2.500000e+00	25	7.579429e+02	1.098469e+03	1.080000e+01	2.520000e+01	5.917161e-01	7.000000e-01	7.000000e-01	4
2.600000e+00	26	7.167956e+02	1.568569e+03	1.080000e+01	2.520000e+01	6.863539e-01	7.000000e-01	7.000000e-01	4
2.700000e+00	27	5.074554e+02	7.584133e+02	1.080000e+01	2.520000e+01	5.991248e-01	7.000000e-01	7.000000e-01	4
2.800000e+00	28	4.678575e+02	1.782400e+03	1.080000e+01	2.520000e+01	7.920872e-01	7.000000e-01	7.000000e-01	4
2.900000e+00	29	6.520337e+02	1.563370e+03	1.080000e+01	2.520000e+01	7.056818e-01	7.000000e-01	7.000000e-01	4
3	30	6.130931e+02	1.135480e+03	1.080000e+01	2.520000e+01	6.493752e-01	7.000000e-01	7.000000e-01	4
3.100000e+00	31	6.170143e+02	1.068552e+03	1.080000e+01	2.520000e+01	6.339424e-01	7.000000e-01	7.000000e-01	4
3.200000e+00	32	6.069257e+02	1.277250e+03	1.080000e+01	2.520000e+01	6.778825e-01	7.000000e-01	7.000000e-01	4
3.300000e+00	33	3.547005e+02	1.596595e+03	1.080000e+01	2.520000e+01	8.182231e-01	7.000000e-01	7.000000e-01	4
3.400000e+00	34	1.192157e+03	1.251286e+03	1.080000e+01	2.520000e+01	5.120996e-01	7.000000e-01	7.000000e-01	4
3.500000e+00	35	6.941125e+02	1.825438e+03	1.080000e+01	2.520000e+01	7.245094e-01	7.000000e-01	7.000000e-01	4
3.600000e+00	36	4.575690e+02	1.696672e+03	1.080000e+01	2.520000e+01	7.875962e-01	7.000000e-01	7.000000e-01	4
3.700000e+00	37	6.765690e+02	1.865102e+03	1.080000e+01	2.520000e+01	7.338093e-01	7.000000e-01	7.000000e-01	4
3.800000e+00	38	3.141261e+02	1.536861e+03	1.080000e+01	2.520000e+01	8.302927e-01	7.000000e-01	7.000000e-01	4
3.900000e+00	39	6.246049e+02	1.189153e+03	1.080000e+01	2.520000e+01	6.556294e-01	7.000000e-01	7.000000e-01	4
4	40	1.447171e+02	1.991810e+03	1.080000e+01	2.520000e+01	9.322653e-01	7.000000e-01	7.000000e-01	4
4.100000e+00	41	5.912597e+02	1.458622e+03	1.080000e+01	2.520000e+01	7.115639e-01	7.000000e-01	7.000000e-01	4
4.200000e+00	42	6.394266e+02	1.643207e+03	1.080000e+01	2.520000e+01	7.198734e-01	7.000000e-01	7.000000e-01	4
4.300000e+00	43	6.133629e+02	1.266582e+03	1.080000e+01	2.520000e+01	6.737335e-01	7.000000e-01	7.000000e-01	4
4.400000e+00	44	4.934150e+02	8.208536e+02	1.080000e+01	2.520000e+01	6.245706e-01	7.000000e-01	7.000000e-01	4
4.500000e+00	45	9.319174e+02	1.240700e+03	1.080000e+01	2.520000e+01	5.710624e-01	7.000000e-01	7.000000e-01	4
4.600000e+00	46	1.972118e+02	1.803501e+03	1.080000e+01	2.520000e+01	9.014292e-01	7.000000e-01	7.000000e-01	4
4.700000e+00	47	4.256294e+02	1.333977e+03	1.080000e+01	2.520000e+01	7.581110e-01	7.000000e-01	7.000000e-01	4
4.800000e+00	48	4.805746e+02	1.403685e+03	1.080000e+01	2.520000e+01	7.449531e-01	7.000000e-01	7.000000e-01	4
4.900000e+00	49	4.193094e+02	1.879766e+03	1.080000e+01	2.520000e+01	8.176182e-01	7.000000e-01	7.000000e-01	4
5	50	4.221858e+02	1.418126e+03	1.080000e+01	2.520000e+01	7.705901e-01	7.000000e-01	7.000000e-01	4
5.100000e+00	51	6.611916e+02	1.369707e+03	1.080000e+01	2.520000e+01	6.744339e-01	7.000000e-01	7.000000e-01	4
5.200000e+00	52	6.647500e+02	1.808889e+03	1.080000e+01	2.520000e+01	7.312663e-01	7.000000e-01	7.000000e-01	4
5.300000e+00	53	5.912355e+02	1.313278e+03	1.080000e+01	2.520000e+01	6.895609e-01	7.000000e-01	7.000000e-01	4
5.400000e+00	54	3.893065e+02	1.227418e+03	1.080000e+01	2.520000e+01	7.592005e-01	7.000000e-01	7.000000e-01	4
5.500000e+00	55	6.327132e+02	8.958870e+02	1.080000e+01	2.520000e+01	5.860833e-01	7.000000e-01	7.000000e-01	4
5.600000e+00	56	6.987192e+02	1.221625e+03	1.080000e+01	2.520000e+01	6.361489e-01	7.000000e-01	7.000000e-01	4
5.700000e+00	57	4.887681e+02	7.053255e+02	1.080000e+01	2.520000e+01	5.906786e-01	7.000000e-01	7.000000e-01	4
5.800000e+00	58	6.527291e+02	1.275704e+03	1.080000e+01	2.520000e+01	6.615236e-01	7.000000e-01	7.000000e-01	4
5.900000e+00	59	5.871840e+02	1.755544e+03	1.080000e+01	2.520000e+01	7.493589e-01	7.000000e-01	7.000000e-01	4
6	60	5.771363e+02	1.382990e+03	1.080000e+01	2.520000e+01	7.055617e-01	7.000000e-01	7.000000e-01	4
