coordinates 	24.85	188.47	152.85	188.47
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	6.150663e+02	1.718575e+03	1.438728e+01	2.161272e+01	7.364350e-01	6.003534e-01	7.000000e-01	2
2.000000e-01	2	1.754533e+03	6.770385e+02	2.880000e+01	7.200000e+00	2.784366e-01	2.000000e-01	2.000000e-01	1
3.000000e-01	3	1.965157e+03	5.167743e+02	2.880000e+01	7.200000e+00	2.082146e-01	2.000000e-01	2.000000e-01	1
4.000000e-01	4	2.208833e+03	4.308157e+02	2.880000e+01	7.200000e+00	1.632094e-01	2.000000e-01	2.000000e-01	1
5.000000e-01	5	1.384274e+03	1.245545e+02	2.880000e+01	7.200000e+00	8.255049e-02	2.000000e-01	2.000000e-01	1
6.000000e-01	6	1.434391e+03	2.668924e+02	2.880000e+01	7.200000e+00	1.568771e-01	2.000000e-01	2.000000e-01	1
7.000000e-01	7	1.357353e+03	3.680385e+02	2.880000e+01	7.200000e+00	2.133072e-01	2.000000e-01	2.000000e-01	1
8.000000e-01	8	1.002048e+03	6.264805e+02	2.880000e+01	7.200000e+00	3.846912e-01	2.000000e-01	2.000000e-01	1
9.000000e-01	9	1.292294e+03	3.933685e+02	2.880000e+01	7.200000e+00	2.333614e-01	2.000000e-01	2.000000e-01	1
1	10	1.435728e+03	4.766202e+02	2.880000e+01	7.200000e+00	2.492330e-01	2.000000e-01	2.000000e-01	1
1.100000e+00	11	1.667025e+03	1.486557e+02	2.880000e+01	7.200000e+00	8.187325e-02	2.000000e-01	2.000000e-01	1
1.200000e+00	12	1.823468e+03	4.956417e+02	2.880000e+01	7.200000e+00	2.137206e-01	2.000000e-01	2.000000e-01	1
1.300000e+00	13	1.362567e+03	3.487168e+02	2.880000e+01	7.200000e+00	2.037750e-01	2.000000e-01	2.000000e-01	1
1.400000e+00	14	1.271110e+03	2.986313e+02	2.880000e+01	7.200000e+00	1.902423e-01	2.000000e-01	2.000000e-01	1
1.500000e+00	15	1.760545e+03	6.576181e+02	2.880000e+01	7.200000e+00	2.719494e-01	2.000000e-01	2.000000e-01	1
1.600000e+00	16	1.968645e+03	4.447434e+02	2.880000e+01	7.200000e+00	1.842817e-01	2.000000e-01	2.000000e-01	1
1.700000e+00	17	1.543215e+03	5.686475e+02	2.880000e+01	7.200000e+00	2.692635e-01	2.000000e-01	2.000000e-01	1
1.800000e+00	18	1.811256e+03	2.623016e+02	2.880000e+01	7.200000e+00	1.264984e-01	2.000000e-01	2.000000e-01	1
1.900000e+00	19	1.580976e+03	5.521729e+02	2.880000e+01	7.200000e+00	2.588534e-01	2.000000e-01	2.000000e-01	1
2	20	1.573548e+03	2.791108e+02	2.880000e+01	7.200000e+00	1.506541e-01	2.000000e-01	2.000000e-01	1
2.100000e+00	21	1.527557e+03	5.164710e+02	2.880000e+01	7.200000e+00	2.526731e-01	2.000000e-01	2.000000e-01	1
2.200000e+00	22	1.857685e+03	1.820551e+02	2.880000e+01	7.200000e+00	8.925406e-02	2.000000e-01	2.000000e-01	1
2.300000e+00	23	1.263606e+03	6.108216e+02	2.880000e+01	7.200000e+00	3.258710e-01	2.000000e-01	2.000000e-01	1
2.400000e+00	24	2.118689e+03	6.597778e+02	2.880000e+01	7.200000e+00	2.374611e-01	2.000000e-01	2.000000e-01	1
2.500000e+00	25	1.395420e+03	3.857474e+02	2.880000e+01	7.200000e+00	2.165700e-01	2.000000e-01	2.000000e-01	1
2.600000e+00	26	1.298911e+03	5.052328e+02	2.880000e+01	7.200000e+00	2.800401e-01	2.000000e-01	2.000000e-01	1
2.700000e+00	27	1.613573e+03	5.433027e+02	2.880000e+01	7.200000e+00	2.518933e-01	2.000000e-01	2.000000e-01	1
2.800000e+00	28	8.895297e+02	1.807317e+03	1.269667e+01	2.330333e+01	6.701594e-01	6.473148e-01	7.000000e-01	2
2.900000e+00	29	9.685062e+02	1.252524e+03	1.080000e+01	2.520000e+01	5.639383e-01	7.000000e-01	7.000000e-01	2
3	30	5.713666e+02	8.120757e+02	1.080000e+01	2.520000e+01	5.869964e-01	7.000000e-01	7.000000e-01	2
3.100000e+00	31	6.370572e+02	1.050616e+03	1.080000e+01	2.520000e+01	6.225233e-01	7.000000e-01	7.000000e-01	2
3.200000e+00	32	7.723642e+02	1.326515e+03	1.729084e+01	1.870916e+01	6.320111e-01	5.196989e-01	7.000000e-01	2
3.300000e+00	33	9.166066e+02	3.088080e+02	2.880000e+01	7.200000e+00	2.520029e-01	2.000000e-01	2.000000e-01	1
3.400000e+00	34	1.488305e+03	1.800920e+02	2.880000e+01	7.200000e+00	1.079431e-01	2.000000e-01	2.000000e-01	1
3.500000e+00	35	2.044186e+03	4.437416e+02	2.880000e+01	7.200000e+00	1.783579e-01	2.000000e-01	2.000000e-01	1
3.600000e+00	36	1.554418e+03	3.187935e+02	2.880000e+01	7.200000e+00	1.701855e-01	2.000000e-01	2.000000e-01	1
3.700000e+00	37	1.754186e+03	5.755648e+02	2.880000e+01	7.200000e+00	2.470500e-01	2.000000e-01	2.000000e-01	1
3.800000e+00	38	1.698799e+03	3.394730e+02	2.880000e+01	7.200000e+00	1.665494e-01	2.000000e-01	2.000000e-01	1
3.900000e+00	39	1.432771e+03	2.064519e+02	2.880000e+01	7.200000e+00	1.259450e-01	2.000000e-01	2.000000e-01	1
4	40	1.455308e+03	4.401908e+02	2.880000e+01	7.200000e+00	2.322295e-01	2.000000e-01	2.000000e-01	1
4.100000e+00	41	1.019512e+03	6.253720e+02	2.880000e+01	7.200000e+00	3.801923e-01	2.000000e-01	2.000000e-01	1
4.200000e+00	42	1.354172e+03	4.911328e+02	2.880000e+01	7.200000e+00	2.661527e-01	2.000000e-01	2.000000e-01	1
4.300000e+00	43	1.234765e+03	4.543194e+02	2.880000e+01	7.200000e+00	2.689737e-01	2.000000e-01	2.000000e-01	1
4.400000e+00	44	1.546809e+03	3.026344e+02	2.880000e+01	7.200000e+00	1.636354e-01	2.000000e-01	2.000000e-01	1
4.500000e+00	45	2.062357e+03	2.954147e+02	2.880000e+01	7.200000e+00	1.252940e-01	2.000000e-01	2.000000e-01	1
4.600000e+00	46	2.000135e+03	6.031905e+02	2.880000e+01	7.200000e+00	2.317000e-01	2.000000e-01	2.000000e-01	1
4.700000e+00	47	1.356468e+03	5.411012e+02	2.880000e+01	7.200000e+00	2.851549e-01	2.000000e-01	2.000000e-01	1
4.800000e+00	48	1.346970e+03	4.897488e+02	2.880000e+01	7.200000e+00	2.666433e-01	2.000000e-01	2.000000e-01	1
4.900000e+00	49	1.940182e+03	3.927200e+02	2.880000e+01	7.200000e+00	1.683397e-01	2.000000e-01	2.000000e-01	1
5	50	1.859723e+03	2.958590e+02	2.880000e+01	7.200000e+00	1.372525e-01	2.000000e-01	2.000000e-01	1
5.100000e+00	51	1.572061e+03	3.622334e+02	2.880000e+01	7.200000e+00	1.872691e-01	2.000000e-01	2.000000e-01	1
5.200000e+00	52	1.843930e+03	5.291610e+02	2.880000e+01	7.200000e+00	2.229838e-01	2.000000e-01	2.000000e-01	1
5.300000e+00	53	1.443344e+03	1.058520e+02	2.880000e+01	7.200000e+00	6.832705e-02	2.000000e-01	2.000000e-01	1
5.400000e+00	54	1.839043e+03	2.464418e+02	2.880000e+01	7.200000e+00	1.181700e-01	2.000000e-01	2.000000e-01	1
5.500000e+00	55	1.462436e+03	5.520189e+02	2.880000e+01	7.200000e+00	2.740290e-01	2.000000e-01	2.000000e-01	1
5.600000e+00	56	1.744916e+03	3.001322e+02	2.880000e+01	7.200000e+00	1.467604e-01	2.000000e-01	2.000000e-01	1
5.700000e+00	57	1.822723e+03	3.981963e+02	2.880000e+01	7.200000e+00	1.792935e-01	2.000000e-01	2.000000e-01	1
5.800000e+00	58	1.397011e+03	5.769848e+02	2.880000e+01	7.200000e+00	2.922928e-01	2.000000e-01	2.000000e-01	1
5.900000e+00	59	1.333241e+03	3.175834e+02	2.880000e+01	7.200000e+00	1.923787e-01	2.000000e-01	2.000000e-01	1
