coordinates 	86.09	163.83	214.09	163.83
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	6.128332e+02	1.386360e+03	1.080000e+01	2.520000e+01	6.934598e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	7.054548e+02	1.269917e+03	1.080000e+01	2.520000e+01	6.428748e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	5.770420e+02	1.527003e+03	1.080000e+01	2.520000e+01	7.257464e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	4.356040e+02	1.411205e+03	1.080000e+01	2.520000e+01	7.641315e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	7.795794e+02	1.324240e+03	1.080000e+01	2.520000e+01	6.294458e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	5.704384e+02	1.513559e+03	1.080000e+01	2.520000e+01	7.262768e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	6.035439e+02	1.246228e+03	1.080000e+01	2.520000e+01	6.737199e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	5.696431e+02	1.459362e+03	1.080000e+01	2.520000e+01	7.192500e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	6.493045e+02	1.355878e+03	1.080000e+01	2.520000e+01	6.761869e-01	7.000000e-01	7.000000e-01	3
1	10	3.303135e+02	1.167172e+03	1.080000e+01	2.520000e+01	7.794212e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	6.819701e+02	1.262425e+03	1.080000e+01	2.520000e+01	6.492636e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	5.928859e+02	9.007337e+02	1.080000e+01	2.520000e+01	6.030543e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	9.325499e+02	8.433425e+02	1.080000e+01	2.520000e+01	4.748838e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	9.194744e+02	1.437521e+03	1.080000e+01	2.520000e+01	6.098955e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	6.968109e+02	9.409221e+02	1.080000e+01	2.520000e+01	5.745272e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	5.663826e+02	1.075637e+03	1.080000e+01	2.520000e+01	6.550696e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	5.782756e+02	1.376878e+03	1.080000e+01	2.520000e+01	7.042301e-01	7.000000e-01	7.000000e-01	3
1.800000e+00	18	5.546063e+02	1.465141e+03	1.080000e+01	2.520000e+01	7.254081e-01	7.000000e-01	7.000000e-01	3
1.900000e+00	19	5.751402e+02	8.788960e+02	1.080000e+01	2.520000e+01	6.044526e-01	7.000000e-01	7.000000e-01	3
2	20	3.979329e+02	1.421430e+03	1.080000e+01	2.520000e+01	7.812790e-01	7.000000e-01	7.000000e-01	3
2.100000e+00	21	4.999735e+02	1.570867e+03	1.080000e+01	2.520000e+01	7.585649e-01	7.000000e-01	7.000000e-01	3
2.200000e+00	22	3.094709e+02	1.057224e+03	1.080000e+01	2.520000e+01	7.735626e-01	7.000000e-01	7.000000e-01	3
2.300000e+00	23	4.461420e+02	5.792769e+02	1.080000e+01	2.520000e+01	5.649173e-01	7.000000e-01	7.000000e-01	3
2.400000e+00	24	5.349754e+02	1.294555e+03	1.080000e+01	2.520000e+01	7.075886e-01	7.000000e-01	7.000000e-01	3
2.500000e+00	25	7.309004e+02	1.434510e+03	1.080000e+01	2.520000e+01	6.624657e-01	7.000000e-01	7.000000e-01	3
2.600000e+00	26	5.772368e+02	1.331900e+03	1.080000e+01	2.520000e+01	6.976451e-01	7.000000e-01	7.000000e-01	3
2.700000e+00	27	9.976483e+01	1.734072e+03	1.080000e+01	2.520000e+01	9.455978e-01	7.000000e-01	7.000000e-01	3
2.800000e+00	28	7.531254e+02	1.370614e+03	1.080000e+01	2.520000e+01	6.453776e-01	7.000000e-01	7.000000e-01	3
2.900000e+00	29	8.985215e+02	7.753209e+02	1.080000e+01	2.520000e+01	4.631983e-01	7.000000e-01	7.000000e-01	3
3	30	7.310429e+02	1.496060e+03	1.080000e+01	2.520000e+01	6.717516e-01	7.000000e-01	7.000000e-01	3
3.100000e+00	31	5.560047e+02	1.719124e+03	1.080000e+01	2.520000e+01	7.556161e-01	7.000000e-01	7.000000e-01	3
3.200000e+00	32	5.970522e+02	1.345213e+03	1.080000e+01	2.520000e+01	6.926001e-01	7.000000e-01	7.000000e-01	3
3.300000e+00	33	6.972679e+02	1.402322e+03	1.080000e+01	2.520000e+01	6.679028e-01	7.000000e-01	7.000000e-01	3
3.400000e+00	34	6.886098e+02	1.317601e+03	1.080000e+01	2.520000e+01	6.567610e-01	7.000000e-01	7.000000e-01	3
3.500000e+00	35	4.745260e+02	1.073123e+03	1.080000e+01	2.520000e+01	6.933891e-01	7.000000e-01	7.000000e-01	3
3.600000e+00	36	3.234768e+02	1.135840e+03	1.080000e+01	2.520000e+01	7.783368e-01	7.000000e-01	7.000000e-01	3
3.700000e+00	37	4.722214e+02	1.372358e+03	1.080000e+01	2.520000e+01	7.439951e-01	7.000000e-01	7.000000e-01	3
3.800000e+00	38	5.877037e+02	1.231633e+03	1.080000e+01	2.520000e+01	6.769681e-01	7.000000e-01	7.000000e-01	3
3.900000e+00	39	7.633004e+02	1.421548e+03	1.080000e+01	2.520000e+01	6.506393e-01	7.000000e-01	7.000000e-01	3
4	40	5.174201e+02	1.460165e+03	1.080000e+01	2.520000e+01	7.383577e-01	7.000000e-01	7.000000e-01	3
4.100000e+00	41	4.612121e+02	1.458313e+03	1.080000e+01	2.520000e+01	7.597259e-01	7.000000e-01	7.000000e-01	3
4.200000e+00	42	2.749251e+02	1.683939e+03	1.080000e+01	2.520000e+01	8.596507e-01	7.000000e-01	7.000000e-01	3
4.300000e+00	43	3.952901e+02	1.096451e+03	1.080000e+01	2.520000e+01	7.350142e-01	7.000000e-01	7.000000e-01	3
4.400000e+00	44	3.606648e+02	1.471653e+03	1.080000e+01	2.520000e+01	8.031647e-01	7.000000e-01	7.000000e-01	3
4.500000e+00	45	7.043097e+02	1.510521e+03	1.080000e+01	2.520000e+01	6.820029e-01	7.000000e-01	7.000000e-01	3
4.600000e+00	46	7.118356e+02	1.588223e+03	1.080000e+01	2.520000e+01	6.905142e-01	7.000000e-01	7.000000e-01	3
4.700000e+00	47	5.064271e+02	1.759042e+03	1.080000e+01	2.520000e+01	7.764581e-01	7.000000e-01	7.000000e-01	3
4.800000e+00	48	5.488449e+02	6.167259e+02	1.080000e+01	2.520000e+01	5.291192e-01	7.000000e-01	7.000000e-01	3
4.900000e+00	49	7.260593e+02	1.170080e+03	1.080000e+01	2.520000e+01	6.170854e-01	7.000000e-01	7.000000e-01	3
5	50	5.894118e+02	1.331481e+03	1.080000e+01	2.520000e+01	6.931573e-01	7.000000e-01	7.000000e-01	3
5.100000e+00	51	8.570498e+02	1.516001e+03	1.080000e+01	2.520000e+01	6.388405e-01	7.000000e-01	7.000000e-01	3
5.200000e+00	52	8.516969e+02	1.911552e+03	1.080000e+01	2.520000e+01	6.917770e-01	7.000000e-01	7.000000e-01	3
5.300000e+00	53	3.879863e+02	1.416964e+03	1.080000e+01	2.520000e+01	7.850432e-01	7.000000e-01	7.000000e-01	3
5.400000e+00	54	4.742442e+02	1.389950e+03	1.080000e+01	2.520000e+01	7.456037e-01	7.000000e-01	7.000000e-01	3
5.500000e+00	55	6.087270e+02	1.393069e+03	1.080000e+01	2.520000e+01	6.959095e-01	7.000000e-01	7.000000e-01	3
5.600000e+00	56	6.334325e+02	1.579347e+03	1.080000e+01	2.520000e+01	7.137390e-01	7.000000e-01	7.000000e-01	3
5.700000e+00	57	7.489543e+02	1.386134e+03	1.080000e+01	2.520000e+01	6.492163e-01	7.000000e-01	7.000000e-01	3
5.800000e+00	58	6.847212e+02	1.242684e+03	1.080000e+01	2.520000e+01	6.447445e-01	7.000000e-01	7.000000e-01	3
5.900000e+00	59	4.617089e+02	1.756975e+03	1.080000e+01	2.520000e+01	7.918997e-01	7.000000e-01	7.000000e-01	3
6	60	2.511357e+02	1.406609e+03	1.080000e+01	2.520000e+01	8.485076e-01	7.000000e-01	7.000000e-01	3
6.100000e+00	61	4.735970e+02	1.098418e+03	1.080000e+01	2.520000e+01	6.987325e-01	7.000000e-01	7.000000e-01	3
6.200000e+00	62	6.102947e+02	1.583700e+03	1.080000e+01	2.520000e+01	7.218340e-01	7.000000e-01	7.000000e-01	3
6.300000e+00	63	4.963852e+02	1.230643e+03	1.080000e+01	2.520000e+01	7.125784e-01	7.000000e-01	7.000000e-01	3
6.400000e+00	64	5.906034e+02	1.158890e+03	1.080000e+01	2.520000e+01	6.624146e-01	7.000000e-01	7.000000e-01	3
6.500000e+00	65	5.597969e+02	9.755259e+02	1.080000e+01	2.520000e+01	6.353881e-01	7.000000e-01	7.000000e-01	3
6.600000e+00	66	7.365159e+02	6.946232e+02	1.080000e+01	2.520000e+01	4.853639e-01	7.000000e-01	7.000000e-01	3
6.700000e+00	67	5.861486e+02	1.208567e+03	1.080000e+01	2.520000e+01	6.734031e-01	7.000000e-01	7.000000e-01	3
6.800000e+00	68	4.475990e+02	1.625376e+03	1.080000e+01	2.520000e+01	7.840789e-01	7.000000e-01	7.000000e-01	3
6.900000e+00	69	6.273143e+02	9.978124e+02	1.080000e+01	2.520000e+01	6.139905e-01	7.000000e-01	7.000000e-01	3
7	70	5.363151e+02	1.297571e+03	1.080000e+01	2.520000e+01	7.075526e-01	7.000000e-01	7.000000e-01	3
7.100000e+00	71	2.290003e+02	1.080588e+03	1.080000e+01	2.520000e+01	8.251356e-01	7.000000e-01	7.000000e-01	3
7.200000e+00	72	3.387811e+02	1.304019e+03	1.080000e+01	2.520000e+01	7.937783e-01	7.000000e-01	7.000000e-01	3
7.300000e+00	73	7.399872e+02	1.161569e+03	1.080000e+01	2.520000e+01	6.108518e-01	7.000000e-01	7.000000e-01	3
7.400000e+00	74	6.764844e+02	1.539162e+03	1.080000e+01	2.520000e+01	6.946786e-01	7.000000e-01	7.000000e-01	3
7.500000e+00	75	3.288352e+02	1.431251e+03	1.080000e+01	2.520000e+01	8.131710e-01	7.000000e-01	7.000000e-01	3
7.600000e+00	76	5.520990e+02	1.440480e+03	1.080000e+01	2.520000e+01	7.229224e-01	7.000000e-01	7.000000e-01	3
7.700000e+00	77	4.937796e+02	1.390090e+03	1.080000e+01	2.520000e+01	7.378907e-01	7.000000e-01	7.000000e-01	3
7.800000e+00	78	5.934066e+02	1.615604e+03	1.080000e+01	2.520000e+01	7.313700e-01	7.000000e-01	7.000000e-01	3
