coordinates 	17.42	114.74	145.42	114.74
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	5.031499e+02	1.253387e+03	1.080000e+01	2.520000e+01	7.135558e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	5.761290e+02	1.316033e+03	1.080000e+01	2.520000e+01	6.955182e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	1.102148e+03	1.332514e+03	1.080000e+01	2.520000e+01	5.473096e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	5.037643e+02	1.200933e+03	1.080000e+01	2.520000e+01	7.044846e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	5.367074e+02	1.310092e+03	1.080000e+01	2.520000e+01	7.093852e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	7.569241e+02	2.099723e+03	1.080000e+01	2.520000e+01	7.350306e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	5.755265e+02	1.235023e+03	1.080000e+01	2.520000e+01	6.821260e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	9.747728e+02	1.183572e+03	1.080000e+01	2.520000e+01	5.483702e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	7.243519e+02	9.022580e+02	1.080000e+01	2.520000e+01	5.546861e-01	7.000000e-01	7.000000e-01	3
1	10	5.133772e+02	9.151864e+02	1.080000e+01	2.520000e+01	6.406340e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	7.104535e+02	1.121610e+03	1.080000e+01	2.520000e+01	6.122112e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	5.996767e+02	1.363937e+03	1.080000e+01	2.520000e+01	6.946056e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	7.237316e+02	1.157777e+03	1.080000e+01	2.520000e+01	6.153450e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	9.765021e+02	1.242523e+03	1.080000e+01	2.520000e+01	5.599409e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	7.108626e+02	7.259314e+02	1.080000e+01	2.520000e+01	5.052439e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	4.747302e+02	1.810045e+03	1.080000e+01	2.520000e+01	7.922202e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	7.320831e+02	1.663758e+03	1.080000e+01	2.520000e+01	6.944358e-01	7.000000e-01	7.000000e-01	3
