coordinates 	67.79	149.44	195.79	149.44
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	4.201345e+02	5.360029e+02	2.880000e+01	7.200000e+00	5.605919e-01	2.000000e-01	2.000000e-01	2
2.000000e-01	2	1.125354e+03	6.553109e+02	2.880000e+01	7.200000e+00	3.680148e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	1.870257e+03	3.999064e+02	2.880000e+01	7.200000e+00	1.761576e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.741046e+03	2.665822e+02	2.880000e+01	7.200000e+00	1.327846e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.704842e+03	3.610447e+02	2.880000e+01	7.200000e+00	1.747651e-01	2.000000e-01	2.000000e-01	2
6.000000e-01	6	1.373104e+03	3.520400e+02	2.880000e+01	7.200000e+00	2.040641e-01	2.000000e-01	2.000000e-01	2
7.000000e-01	7	1.739822e+03	2.749427e+02	2.880000e+01	7.200000e+00	1.364640e-01	2.000000e-01	2.000000e-01	2
8.000000e-01	8	2.120481e+03	5.253761e+02	2.880000e+01	7.200000e+00	1.985656e-01	2.000000e-01	2.000000e-01	2
9.000000e-01	9	1.803031e+03	2.661341e+02	2.880000e+01	7.200000e+00	1.286191e-01	2.000000e-01	2.000000e-01	2
1	10	1.555773e+03	1.092073e+02	2.880000e+01	7.200000e+00	6.559072e-02	2.000000e-01	2.000000e-01	2
1.100000e+00	11	1.318004e+03	2.152467e+02	2.880000e+01	7.200000e+00	1.403858e-01	2.000000e-01	2.000000e-01	2
1.200000e+00	12	2.012872e+03	3.776251e+02	2.880000e+01	7.200000e+00	1.579693e-01	2.000000e-01	2.000000e-01	2
1.300000e+00	13	1.398474e+03	2.582827e+02	2.880000e+01	7.200000e+00	1.558965e-01	2.000000e-01	2.000000e-01	2
1.400000e+00	14	1.900815e+03	2.502341e+02	2.880000e+01	7.200000e+00	1.163312e-01	2.000000e-01	2.000000e-01	2
1.500000e+00	15	1.115966e+03	5.654344e+02	2.880000e+01	7.200000e+00	3.362877e-01	2.000000e-01	2.000000e-01	2
1.600000e+00	16	1.365958e+03	6.440655e+02	2.880000e+01	7.200000e+00	3.204268e-01	2.000000e-01	2.000000e-01	2
1.700000e+00	17	1.710771e+03	6.825756e+02	2.880000e+01	7.200000e+00	2.851971e-01	2.000000e-01	2.000000e-01	2
1.800000e+00	18	1.596369e+03	3.415753e+02	2.880000e+01	7.200000e+00	1.762565e-01	2.000000e-01	2.000000e-01	2
1.900000e+00	19	1.844279e+03	4.319769e+02	2.880000e+01	7.200000e+00	1.897752e-01	2.000000e-01	2.000000e-01	2
2	20	1.224761e+03	4.256475e+02	2.880000e+01	7.200000e+00	2.579044e-01	2.000000e-01	2.000000e-01	2
2.100000e+00	21	2.028493e+03	2.046143e+02	2.880000e+01	7.200000e+00	9.162759e-02	2.000000e-01	2.000000e-01	2
2.200000e+00	22	1.868179e+03	3.383558e+02	2.880000e+01	7.200000e+00	1.533426e-01	2.000000e-01	2.000000e-01	2
2.300000e+00	23	1.467294e+03	4.657449e+02	2.880000e+01	7.200000e+00	2.409392e-01	2.000000e-01	2.000000e-01	2
2.400000e+00	24	1.023312e+03	3.383500e+02	2.880000e+01	7.200000e+00	2.484831e-01	2.000000e-01	2.000000e-01	2
2.500000e+00	25	9.460563e+02	4.866120e+02	2.880000e+01	7.200000e+00	3.396544e-01	2.000000e-01	2.000000e-01	2
2.600000e+00	26	1.322850e+03	5.220503e+02	2.880000e+01	7.200000e+00	2.829694e-01	2.000000e-01	2.000000e-01	2
2.700000e+00	27	1.542530e+03	6.721634e+02	2.880000e+01	7.200000e+00	3.035017e-01	2.000000e-01	2.000000e-01	2
2.800000e+00	28	1.437548e+03	1.822682e+02	2.880000e+01	7.200000e+00	1.125240e-01	2.000000e-01	2.000000e-01	2
2.900000e+00	29	1.884355e+03	2.537601e+02	2.880000e+01	7.200000e+00	1.186840e-01	2.000000e-01	2.000000e-01	2
3	30	2.288307e+03	3.137011e+02	2.880000e+01	7.200000e+00	1.205612e-01	2.000000e-01	2.000000e-01	2
