coordinates 	80.80	148.67	208.80	148.67
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	7.909446e+02	1.447268e+03	1.080000e+01	2.520000e+01	6.466178e-01	7.000000e-01	7.000000e-01	4
2.000000e-01	2	6.148005e+02	1.638384e+03	1.080000e+01	2.520000e+01	7.271415e-01	7.000000e-01	7.000000e-01	4
3.000000e-01	3	6.141900e+02	1.746538e+03	1.080000e+01	2.520000e+01	7.398303e-01	7.000000e-01	7.000000e-01	4
4.000000e-01	4	7.514892e+02	1.123110e+03	1.080000e+01	2.520000e+01	5.991201e-01	7.000000e-01	7.000000e-01	4
5.000000e-01	5	8.107377e+02	1.480787e+03	1.080000e+01	2.520000e+01	6.462017e-01	7.000000e-01	7.000000e-01	4
6.000000e-01	6	6.523317e+02	1.189107e+03	1.080000e+01	2.520000e+01	6.457489e-01	7.000000e-01	7.000000e-01	4
7.000000e-01	7	8.039829e+02	1.127155e+03	1.080000e+01	2.520000e+01	5.836739e-01	7.000000e-01	7.000000e-01	4
8.000000e-01	8	6.395750e+02	1.872250e+03	1.080000e+01	2.520000e+01	7.453744e-01	7.000000e-01	7.000000e-01	4
9.000000e-01	9	5.141855e+02	1.651533e+03	1.080000e+01	2.520000e+01	7.625797e-01	7.000000e-01	7.000000e-01	4
1	10	2.089306e+02	1.385767e+03	1.080000e+01	2.520000e+01	8.689842e-01	7.000000e-01	7.000000e-01	4
1.100000e+00	11	6.634355e+02	1.745454e+03	1.080000e+01	2.520000e+01	7.245887e-01	7.000000e-01	7.000000e-01	4
1.200000e+00	12	3.887433e+02	1.825088e+03	1.080000e+01	2.520000e+01	8.244025e-01	7.000000e-01	7.000000e-01	4
1.300000e+00	13	4.745770e+02	1.290484e+03	1.080000e+01	2.520000e+01	7.311271e-01	7.000000e-01	7.000000e-01	4
1.400000e+00	14	5.324899e+02	1.068135e+03	1.080000e+01	2.520000e+01	6.673238e-01	7.000000e-01	7.000000e-01	4
1.500000e+00	15	5.147779e+02	1.538426e+03	1.080000e+01	2.520000e+01	7.492807e-01	7.000000e-01	7.000000e-01	4
1.600000e+00	16	1.110242e+02	1.647653e+03	1.080000e+01	2.520000e+01	9.368706e-01	7.000000e-01	7.000000e-01	4
1.700000e+00	17	5.599504e+02	1.706137e+03	1.080000e+01	2.520000e+01	7.528999e-01	7.000000e-01	7.000000e-01	4
1.800000e+00	18	4.230715e+02	1.715290e+03	1.080000e+01	2.520000e+01	8.021515e-01	7.000000e-01	7.000000e-01	4
1.900000e+00	19	6.258983e+02	1.298913e+03	1.080000e+01	2.520000e+01	6.748262e-01	7.000000e-01	7.000000e-01	4
2	20	6.979855e+02	1.307818e+03	1.080000e+01	2.520000e+01	6.520170e-01	7.000000e-01	7.000000e-01	4
2.100000e+00	21	7.813137e+02	1.439945e+03	1.080000e+01	2.520000e+01	6.482562e-01	7.000000e-01	7.000000e-01	4
2.200000e+00	22	3.737729e+02	1.655980e+03	1.080000e+01	2.520000e+01	8.158530e-01	7.000000e-01	7.000000e-01	4
2.300000e+00	23	4.935228e+02	1.000399e+03	1.080000e+01	2.520000e+01	6.696463e-01	7.000000e-01	7.000000e-01	4
2.400000e+00	24	7.151463e+02	8.636905e+02	1.080000e+01	2.520000e+01	5.470423e-01	7.000000e-01	7.000000e-01	4
2.500000e+00	25	4.721008e+02	1.169546e+03	1.080000e+01	2.520000e+01	7.124224e-01	7.000000e-01	7.000000e-01	4
2.600000e+00	26	4.401236e+02	1.362783e+03	1.080000e+01	2.520000e+01	7.558811e-01	7.000000e-01	7.000000e-01	4
2.700000e+00	27	3.970682e+02	1.487075e+03	1.080000e+01	2.520000e+01	7.892580e-01	7.000000e-01	7.000000e-01	4
2.800000e+00	28	5.599137e+02	1.624727e+03	1.080000e+01	2.520000e+01	7.437044e-01	7.000000e-01	7.000000e-01	4
2.900000e+00	29	5.663921e+02	1.645323e+03	1.080000e+01	2.520000e+01	7.439128e-01	7.000000e-01	7.000000e-01	4
3	30	2.397613e+02	1.327674e+03	1.080000e+01	2.520000e+01	8.470359e-01	7.000000e-01	7.000000e-01	4
3.100000e+00	31	5.388434e+02	1.089158e+03	1.080000e+01	2.520000e+01	6.690155e-01	7.000000e-01	7.000000e-01	4
3.200000e+00	32	4.712359e+02	1.160664e+03	1.080000e+01	2.520000e+01	7.112349e-01	7.000000e-01	7.000000e-01	4
3.300000e+00	33	8.514903e+02	1.537594e+03	1.080000e+01	2.520000e+01	6.435913e-01	7.000000e-01	7.000000e-01	4
3.400000e+00	34	5.342772e+02	9.224638e+02	1.080000e+01	2.520000e+01	6.332380e-01	7.000000e-01	7.000000e-01	4
3.500000e+00	35	3.244785e+02	1.862172e+03	1.080000e+01	2.520000e+01	8.516093e-01	7.000000e-01	7.000000e-01	4
3.600000e+00	36	5.509361e+02	1.543541e+03	1.080000e+01	2.520000e+01	7.369577e-01	7.000000e-01	7.000000e-01	4
3.700000e+00	37	6.690251e+02	1.134528e+03	1.080000e+01	2.520000e+01	6.290516e-01	7.000000e-01	7.000000e-01	4
3.800000e+00	38	4.552168e+02	1.203717e+03	1.080000e+01	2.520000e+01	7.255967e-01	7.000000e-01	7.000000e-01	4
3.900000e+00	39	5.598120e+02	1.506709e+03	1.080000e+01	2.520000e+01	7.291041e-01	7.000000e-01	7.000000e-01	4
