coordinates 	14.06	108.12	142.06	108.12
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.427703e+03	5.606833e+02	2.880000e+01	7.200000e+00	2.819791e-01	2.000000e-01	2.000000e-01	2
2.000000e-01	2	1.544822e+03	4.267605e+02	2.880000e+01	7.200000e+00	2.164558e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	1.495200e+03	7.159275e+02	2.880000e+01	7.200000e+00	3.237839e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.191251e+03	4.441319e+02	2.880000e+01	7.200000e+00	2.715767e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.394127e+03	3.569325e+02	2.156533e+01	1.443467e+01	2.038380e-01	4.009631e-01	2.000000e-01	2
6.000000e-01	6	7.188673e+02	1.778831e+03	1.080000e+01	2.520000e+01	7.121881e-01	7.000000e-01	7.000000e-01	4
7.000000e-01	7	3.916736e+02	1.347433e+03	1.080000e+01	2.520000e+01	7.747846e-01	7.000000e-01	7.000000e-01	4
8.000000e-01	8	6.915589e+02	1.101375e+03	1.080000e+01	2.520000e+01	6.142865e-01	7.000000e-01	7.000000e-01	4
9.000000e-01	9	4.791499e+02	1.278474e+03	1.080000e+01	2.520000e+01	7.273876e-01	7.000000e-01	7.000000e-01	4
1	10	5.938675e+02	1.303022e+03	1.080000e+01	2.520000e+01	6.869257e-01	7.000000e-01	7.000000e-01	4
1.100000e+00	11	4.798244e+02	1.666415e+03	1.080000e+01	2.520000e+01	7.764348e-01	7.000000e-01	7.000000e-01	4
1.200000e+00	12	6.721491e+02	1.753660e+03	1.080000e+01	2.520000e+01	7.229175e-01	7.000000e-01	7.000000e-01	4
1.300000e+00	13	7.428490e+02	1.430461e+03	1.080000e+01	2.520000e+01	6.581947e-01	7.000000e-01	7.000000e-01	4
