coordinates 	73.20	168.99	201.20	168.99
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.354654e+03	5.294577e+02	2.880000e+01	7.200000e+00	2.810119e-01	2.000000e-01	2.000000e-01	2
2.000000e-01	2	1.317676e+03	4.703116e+02	2.880000e+01	7.200000e+00	2.630397e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	1.316675e+03	4.745905e+02	2.880000e+01	7.200000e+00	2.649470e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.532372e+03	6.712592e+02	2.880000e+01	7.200000e+00	3.046151e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.457449e+03	4.264867e+02	2.880000e+01	7.200000e+00	2.263807e-01	2.000000e-01	2.000000e-01	2
6.000000e-01	6	1.976010e+03	5.626739e+02	2.880000e+01	7.200000e+00	2.216400e-01	2.000000e-01	2.000000e-01	2
7.000000e-01	7	1.302729e+03	9.908822e+01	2.880000e+01	7.200000e+00	7.068556e-02	2.000000e-01	2.000000e-01	2
8.000000e-01	8	1.540862e+03	2.724679e+02	2.880000e+01	7.200000e+00	1.502583e-01	2.000000e-01	2.000000e-01	2
9.000000e-01	9	1.672823e+03	6.012191e+02	2.880000e+01	7.200000e+00	2.643835e-01	2.000000e-01	2.000000e-01	2
1	10	1.514234e+03	4.196050e+02	2.880000e+01	7.200000e+00	2.169804e-01	2.000000e-01	2.000000e-01	2
1.100000e+00	11	1.612215e+03	1.402703e+02	2.880000e+01	7.200000e+00	8.004081e-02	2.000000e-01	2.000000e-01	2
1.200000e+00	12	1.780853e+03	5.856374e+02	2.880000e+01	7.200000e+00	2.474709e-01	2.000000e-01	2.000000e-01	2
1.300000e+00	13	1.759120e+03	3.150940e+02	2.880000e+01	7.200000e+00	1.519101e-01	2.000000e-01	2.000000e-01	2
1.400000e+00	14	1.934924e+03	3.567433e+02	2.880000e+01	7.200000e+00	1.556697e-01	2.000000e-01	2.000000e-01	2
1.500000e+00	15	1.614611e+03	4.732929e+02	2.880000e+01	7.200000e+00	2.266833e-01	2.000000e-01	2.000000e-01	2
1.600000e+00	16	1.199576e+03	4.348956e+02	2.880000e+01	7.200000e+00	2.660773e-01	2.000000e-01	2.000000e-01	2
1.700000e+00	17	1.801163e+03	2.803453e+02	2.880000e+01	7.200000e+00	1.346837e-01	2.000000e-01	2.000000e-01	2
1.800000e+00	18	1.418429e+03	4.149720e+02	2.880000e+01	7.200000e+00	2.263400e-01	2.000000e-01	2.000000e-01	2
1.900000e+00	19	1.287048e+03	4.691162e+02	2.880000e+01	7.200000e+00	2.671254e-01	2.000000e-01	2.000000e-01	2
2	20	1.948007e+03	1.447611e+02	2.880000e+01	7.200000e+00	6.917209e-02	2.000000e-01	2.000000e-01	2
2.100000e+00	21	1.670934e+03	3.065593e+02	2.880000e+01	7.200000e+00	1.550242e-01	2.000000e-01	2.000000e-01	2
2.200000e+00	22	1.650775e+03	3.358034e+02	2.880000e+01	7.200000e+00	1.690361e-01	2.000000e-01	2.000000e-01	2
2.300000e+00	23	1.692680e+03	2.245466e+02	2.880000e+01	7.200000e+00	1.171205e-01	2.000000e-01	2.000000e-01	2
2.400000e+00	24	1.628619e+03	7.081338e+02	2.880000e+01	7.200000e+00	3.030417e-01	2.000000e-01	2.000000e-01	2
2.500000e+00	25	1.731754e+03	4.751483e+02	2.880000e+01	7.200000e+00	2.153010e-01	2.000000e-01	2.000000e-01	2
2.600000e+00	26	1.731876e+03	2.675166e+02	2.880000e+01	7.200000e+00	1.337990e-01	2.000000e-01	2.000000e-01	2
2.700000e+00	27	1.316527e+03	3.705971e+02	2.880000e+01	7.200000e+00	2.196620e-01	2.000000e-01	2.000000e-01	2
2.800000e+00	28	1.823037e+03	3.676312e+02	2.880000e+01	7.200000e+00	1.678169e-01	2.000000e-01	2.000000e-01	2
2.900000e+00	29	1.850247e+03	3.863835e+02	2.880000e+01	7.200000e+00	1.727525e-01	2.000000e-01	2.000000e-01	2
3	30	1.971773e+03	1.748229e+02	2.880000e+01	7.200000e+00	8.144192e-02	2.000000e-01	2.000000e-01	2
3.100000e+00	31	9.109843e+02	5.169466e+02	2.880000e+01	7.200000e+00	3.620249e-01	2.000000e-01	2.000000e-01	2
3.200000e+00	32	1.601616e+03	1.818837e+02	2.880000e+01	7.200000e+00	1.019814e-01	2.000000e-01	2.000000e-01	2
3.300000e+00	33	1.317558e+03	5.363081e+02	2.880000e+01	7.200000e+00	2.892918e-01	2.000000e-01	2.000000e-01	2
3.400000e+00	34	9.541188e+02	3.721349e+02	2.880000e+01	7.200000e+00	2.805910e-01	2.000000e-01	2.000000e-01	2
3.500000e+00	35	1.425193e+03	5.584948e+02	2.880000e+01	7.200000e+00	2.815436e-01	2.000000e-01	2.000000e-01	2
3.600000e+00	36	1.666645e+03	1.791860e+02	2.880000e+01	7.200000e+00	9.707609e-02	2.000000e-01	2.000000e-01	2
3.700000e+00	37	1.356136e+03	3.407983e+02	2.880000e+01	7.200000e+00	2.008318e-01	2.000000e-01	2.000000e-01	2
3.800000e+00	38	1.259791e+03	1.227397e+02	2.880000e+01	7.200000e+00	8.877899e-02	2.000000e-01	2.000000e-01	2
3.900000e+00	39	1.409656e+03	5.913002e+02	2.880000e+01	7.200000e+00	2.955088e-01	2.000000e-01	2.000000e-01	2
4	40	1.285769e+03	2.842892e+02	2.880000e+01	7.200000e+00	1.810692e-01	2.000000e-01	2.000000e-01	2
4.100000e+00	41	1.598371e+03	5.243477e+02	2.880000e+01	7.200000e+00	2.470171e-01	2.000000e-01	2.000000e-01	2
4.200000e+00	42	1.775148e+03	2.527968e+02	2.880000e+01	7.200000e+00	1.246567e-01	2.000000e-01	2.000000e-01	2
4.300000e+00	43	1.400196e+03	3.949491e+02	2.880000e+01	7.200000e+00	2.200096e-01	2.000000e-01	2.000000e-01	2
