coordinates 	57.71	50.77	185.71	50.77
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.157633e+03	3.127412e+02	2.880000e+01	7.200000e+00	2.126949e-01	2.000000e-01	2.000000e-01	2
2.000000e-01	2	1.591936e+03	2.678800e+02	2.880000e+01	7.200000e+00	1.440357e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	1.392177e+03	7.655131e+02	2.880000e+01	7.200000e+00	3.547836e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.815427e+03	3.951941e+02	2.880000e+01	7.200000e+00	1.787706e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.810746e+03	7.790215e+02	2.880000e+01	7.200000e+00	3.008075e-01	2.000000e-01	2.000000e-01	2
6.000000e-01	6	1.569422e+03	5.396846e+02	2.880000e+01	7.200000e+00	2.558830e-01	2.000000e-01	2.000000e-01	2
7.000000e-01	7	1.757241e+03	5.614905e+02	2.880000e+01	7.200000e+00	2.421542e-01	2.000000e-01	2.000000e-01	2
8.000000e-01	8	1.802355e+03	5.808759e+02	2.880000e+01	7.200000e+00	2.437347e-01	2.000000e-01	2.000000e-01	2
9.000000e-01	9	1.454591e+03	1.635338e+02	2.880000e+01	7.200000e+00	1.010638e-01	2.000000e-01	2.000000e-01	2
1	10	1.706908e+03	5.334678e+02	2.880000e+01	7.200000e+00	2.381153e-01	2.000000e-01	2.000000e-01	2
1.100000e+00	11	1.307161e+03	6.703331e+02	2.880000e+01	7.200000e+00	3.389811e-01	2.000000e-01	2.000000e-01	2
1.200000e+00	12	1.339980e+03	3.925029e+02	2.880000e+01	7.200000e+00	2.265552e-01	2.000000e-01	2.000000e-01	2
1.300000e+00	13	1.936187e+03	3.615843e+02	2.880000e+01	7.200000e+00	1.573631e-01	2.000000e-01	2.000000e-01	2
1.400000e+00	14	2.052515e+03	3.726820e+02	2.880000e+01	7.200000e+00	1.536708e-01	2.000000e-01	2.000000e-01	2
1.500000e+00	15	2.113570e+03	2.055542e+02	2.880000e+01	7.200000e+00	8.863442e-02	2.000000e-01	2.000000e-01	2
1.600000e+00	16	1.833213e+03	1.973153e+02	2.880000e+01	7.200000e+00	9.717437e-02	2.000000e-01	2.000000e-01	2
1.700000e+00	17	1.683262e+03	3.587734e+02	2.880000e+01	7.200000e+00	1.756940e-01	2.000000e-01	2.000000e-01	2
