coordinates 	110.67	211.11	238.67	211.11
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	6.580492e+02	1.320534e+03	1.080000e+01	2.520000e+01	6.674139e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	6.043111e+02	1.002079e+03	1.080000e+01	2.520000e+01	6.238081e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	4.438577e+02	1.082386e+03	1.080000e+01	2.520000e+01	7.091830e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	4.891801e+02	1.263744e+03	1.080000e+01	2.520000e+01	7.209349e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	7.671108e+02	1.429157e+03	1.080000e+01	2.520000e+01	6.507208e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	6.885212e+02	1.996403e+03	1.080000e+01	2.520000e+01	7.435603e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	4.790509e+02	1.467853e+03	1.080000e+01	2.520000e+01	7.539422e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	6.495105e+02	8.727816e+02	1.080000e+01	2.520000e+01	5.733339e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	5.989011e+02	1.269885e+03	1.080000e+01	2.520000e+01	6.795240e-01	7.000000e-01	7.000000e-01	3
1	10	4.541751e+02	1.261527e+03	1.080000e+01	2.520000e+01	7.352833e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	4.474009e+02	1.413745e+03	1.080000e+01	2.520000e+01	7.596100e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	5.072236e+02	1.334924e+03	1.080000e+01	2.520000e+01	7.246564e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	6.172669e+02	1.867964e+03	1.080000e+01	2.520000e+01	7.516260e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	5.611028e+02	1.653419e+03	1.080000e+01	2.520000e+01	7.466257e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	6.985702e+02	1.724460e+03	1.080000e+01	2.520000e+01	7.116957e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	7.005081e+02	2.065998e+03	1.080000e+01	2.520000e+01	7.467896e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	1.251872e+03	6.859914e+02	1.728753e+01	1.871247e+01	3.539937e-01	5.197908e-01	7.000000e-01	3
1.800000e+00	18	1.213378e+03	4.607845e+02	2.880000e+01	7.200000e+00	2.752328e-01	2.000000e-01	2.000000e-01	1
1.900000e+00	19	1.100551e+03	9.568316e+02	2.303799e+01	1.296201e+01	4.650723e-01	3.600557e-01	2.000000e-01	1
2	20	5.186839e+02	1.241620e+03	1.080000e+01	2.520000e+01	7.053441e-01	7.000000e-01	7.000000e-01	3
2.100000e+00	21	5.262491e+02	1.607147e+03	1.080000e+01	2.520000e+01	7.533280e-01	7.000000e-01	7.000000e-01	3
2.200000e+00	22	4.912110e+02	1.953495e+03	1.080000e+01	2.520000e+01	7.990716e-01	7.000000e-01	7.000000e-01	3
2.300000e+00	23	7.133269e+02	1.341567e+03	1.080000e+01	2.520000e+01	6.528644e-01	7.000000e-01	7.000000e-01	3
2.400000e+00	24	5.062745e+02	1.564400e+03	1.080000e+01	2.520000e+01	7.555027e-01	7.000000e-01	7.000000e-01	3
2.500000e+00	25	6.518060e+02	1.691431e+03	1.080000e+01	2.520000e+01	7.218352e-01	7.000000e-01	7.000000e-01	3
2.600000e+00	26	6.535419e+02	2.012790e+03	1.080000e+01	2.520000e+01	7.548910e-01	7.000000e-01	7.000000e-01	3
2.700000e+00	27	5.902263e+02	1.855926e+03	1.080000e+01	2.520000e+01	7.587124e-01	7.000000e-01	7.000000e-01	3
2.800000e+00	28	8.044842e+02	2.094697e+03	1.080000e+01	2.520000e+01	7.225133e-01	7.000000e-01	7.000000e-01	3
2.900000e+00	29	5.644377e+02	1.149180e+03	1.080000e+01	2.520000e+01	6.706162e-01	7.000000e-01	7.000000e-01	3
3	30	4.584145e+02	1.437484e+03	1.080000e+01	2.520000e+01	7.582072e-01	7.000000e-01	7.000000e-01	3
3.100000e+00	31	5.343777e+02	1.343689e+03	1.080000e+01	2.520000e+01	7.154639e-01	7.000000e-01	7.000000e-01	3
3.200000e+00	32	4.721459e+02	1.985160e+03	1.080000e+01	2.520000e+01	8.078603e-01	7.000000e-01	7.000000e-01	3
