coordinates 	7.05	65.33	135.05	65.33
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.758734e+03	4.600561e+02	2.880000e+01	7.200000e+00	2.073455e-01	2.000000e-01	2.000000e-01	1
2.000000e-01	2	1.950123e+03	3.634625e+02	2.880000e+01	7.200000e+00	1.570992e-01	2.000000e-01	2.000000e-01	1
3.000000e-01	3	1.875311e+03	5.234176e+02	2.880000e+01	7.200000e+00	2.182062e-01	2.000000e-01	2.000000e-01	1
4.000000e-01	4	1.392923e+03	3.368654e+02	2.880000e+01	7.200000e+00	1.947437e-01	2.000000e-01	2.000000e-01	1
5.000000e-01	5	1.867050e+03	5.220902e+02	2.880000e+01	7.200000e+00	2.185264e-01	2.000000e-01	2.000000e-01	1
6.000000e-01	6	1.700932e+03	4.479200e+02	2.880000e+01	7.200000e+00	2.084462e-01	2.000000e-01	2.000000e-01	1
7.000000e-01	7	1.825669e+03	3.994566e+02	2.880000e+01	7.200000e+00	1.795209e-01	2.000000e-01	2.000000e-01	1
8.000000e-01	8	1.645938e+03	3.544430e+02	2.880000e+01	7.200000e+00	1.771877e-01	2.000000e-01	2.000000e-01	1
9.000000e-01	9	1.345466e+03	3.102931e+02	2.880000e+01	7.200000e+00	1.874024e-01	2.000000e-01	2.000000e-01	1
1	10	1.696410e+03	3.765531e+02	2.880000e+01	7.200000e+00	1.816497e-01	2.000000e-01	2.000000e-01	1
1.100000e+00	11	1.796775e+03	6.001893e+02	2.880000e+01	7.200000e+00	2.503955e-01	2.000000e-01	2.000000e-01	1
1.200000e+00	12	1.627303e+03	5.166739e+02	2.880000e+01	7.200000e+00	2.409885e-01	2.000000e-01	2.000000e-01	1
1.300000e+00	13	2.242445e+03	2.259205e+02	2.880000e+01	7.200000e+00	9.152634e-02	2.000000e-01	2.000000e-01	1
