coordinates 	102.73	110.13	230.73	110.13
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	4.594599e+02	9.980048e+02	1.080000e+01	2.520000e+01	6.847540e-01	7.000000e-01	7.000000e-01	2
2.000000e-01	2	4.165275e+02	1.247369e+03	1.080000e+01	2.520000e+01	7.496674e-01	7.000000e-01	7.000000e-01	2
3.000000e-01	3	4.567018e+02	1.197910e+03	1.080000e+01	2.520000e+01	7.239825e-01	7.000000e-01	7.000000e-01	2
4.000000e-01	4	1.199080e+03	6.631197e+02	1.927907e+01	1.672093e+01	3.560948e-01	4.644703e-01	7.000000e-01	2
5.000000e-01	5	1.590997e+03	3.040430e+02	2.880000e+01	7.200000e+00	1.604414e-01	2.000000e-01	2.000000e-01	1
6.000000e-01	6	2.207408e+03	4.427695e+02	2.880000e+01	7.200000e+00	1.670716e-01	2.000000e-01	2.000000e-01	1
7.000000e-01	7	1.367623e+03	3.631245e+02	2.880000e+01	7.200000e+00	2.098079e-01	2.000000e-01	2.000000e-01	1
8.000000e-01	8	1.765593e+03	4.675075e+02	2.880000e+01	7.200000e+00	2.093536e-01	2.000000e-01	2.000000e-01	1
9.000000e-01	9	1.424658e+03	5.457170e+02	2.880000e+01	7.200000e+00	2.769609e-01	2.000000e-01	2.000000e-01	1
1	10	2.163664e+03	3.294350e+02	2.880000e+01	7.200000e+00	1.321388e-01	2.000000e-01	2.000000e-01	1
1.100000e+00	11	1.265798e+03	2.387474e+02	2.880000e+01	7.200000e+00	1.586840e-01	2.000000e-01	2.000000e-01	1
1.200000e+00	12	1.724722e+03	4.464655e+02	2.880000e+01	7.200000e+00	2.056319e-01	2.000000e-01	2.000000e-01	1
1.300000e+00	13	1.893331e+03	2.611037e+02	2.880000e+01	7.200000e+00	1.211936e-01	2.000000e-01	2.000000e-01	1
1.400000e+00	14	9.383647e+02	4.076468e+02	2.880000e+01	7.200000e+00	3.028553e-01	2.000000e-01	2.000000e-01	1
1.500000e+00	15	9.663089e+02	1.242944e+02	2.880000e+01	7.200000e+00	1.139685e-01	2.000000e-01	2.000000e-01	1
1.600000e+00	16	1.618104e+03	2.900490e+02	2.880000e+01	7.200000e+00	1.520051e-01	2.000000e-01	2.000000e-01	1
1.700000e+00	17	1.536286e+03	4.290718e+02	2.880000e+01	7.200000e+00	2.183174e-01	2.000000e-01	2.000000e-01	1
1.800000e+00	18	1.393455e+03	3.745824e+02	2.880000e+01	7.200000e+00	2.118634e-01	2.000000e-01	2.000000e-01	1
1.900000e+00	19	1.270393e+03	4.628404e+02	2.880000e+01	7.200000e+00	2.670387e-01	2.000000e-01	2.000000e-01	1
2	20	1.514212e+03	3.157376e+02	2.880000e+01	7.200000e+00	1.725390e-01	2.000000e-01	2.000000e-01	1
2.100000e+00	21	1.783190e+03	2.244520e+02	2.880000e+01	7.200000e+00	1.117988e-01	2.000000e-01	2.000000e-01	1
2.200000e+00	22	1.566884e+03	3.603389e+02	2.880000e+01	7.200000e+00	1.869732e-01	2.000000e-01	2.000000e-01	1
2.300000e+00	23	1.732070e+03	3.252025e+02	2.880000e+01	7.200000e+00	1.580746e-01	2.000000e-01	2.000000e-01	1
2.400000e+00	24	1.118016e+03	3.975667e+02	2.880000e+01	7.200000e+00	2.623194e-01	2.000000e-01	2.000000e-01	1
2.500000e+00	25	1.729758e+03	0	2.880000e+01	7.200000e+00	0	2.000000e-01	2.000000e-01	1
2.600000e+00	26	1.143874e+03	4.021860e+02	2.880000e+01	7.200000e+00	2.601361e-01	2.000000e-01	2.000000e-01	1
2.700000e+00	27	2.021816e+03	3.890490e+02	2.880000e+01	7.200000e+00	1.613732e-01	2.000000e-01	2.000000e-01	1
2.800000e+00	28	1.411820e+03	4.351456e+02	2.880000e+01	7.200000e+00	2.356003e-01	2.000000e-01	2.000000e-01	1
2.900000e+00	29	1.387053e+03	3.757539e+02	2.880000e+01	7.200000e+00	2.131566e-01	2.000000e-01	2.000000e-01	1
3	30	1.523497e+03	2.573095e+02	2.880000e+01	7.200000e+00	1.444904e-01	2.000000e-01	2.000000e-01	1
3.100000e+00	31	1.619159e+03	4.407674e+02	2.880000e+01	7.200000e+00	2.139724e-01	2.000000e-01	2.000000e-01	1
3.200000e+00	32	1.334284e+03	4.469603e+02	2.880000e+01	7.200000e+00	2.509258e-01	2.000000e-01	2.000000e-01	1
3.300000e+00	33	1.453510e+03	1.765261e+02	2.880000e+01	7.200000e+00	1.082958e-01	2.000000e-01	2.000000e-01	1
3.400000e+00	34	1.818609e+03	6.387908e+02	2.880000e+01	7.200000e+00	2.599458e-01	2.000000e-01	2.000000e-01	1
3.500000e+00	35	1.143619e+03	2.540938e+02	2.880000e+01	7.200000e+00	1.817925e-01	2.000000e-01	2.000000e-01	1
3.600000e+00	36	2.011897e+03	6.905360e+02	2.880000e+01	7.200000e+00	2.555239e-01	2.000000e-01	2.000000e-01	1
3.700000e+00	37	1.848158e+03	3.227064e+02	2.880000e+01	7.200000e+00	1.486534e-01	2.000000e-01	2.000000e-01	1
3.800000e+00	38	1.703584e+03	2.922017e+02	2.880000e+01	7.200000e+00	1.464094e-01	2.000000e-01	2.000000e-01	1
3.900000e+00	39	1.254186e+03	2.694633e+02	2.880000e+01	7.200000e+00	1.768539e-01	2.000000e-01	2.000000e-01	1
4	40	1.759585e+03	6.016951e+02	2.880000e+01	7.200000e+00	2.548174e-01	2.000000e-01	2.000000e-01	1
4.100000e+00	41	2.228496e+03	1.836987e+02	2.880000e+01	7.200000e+00	7.615417e-02	2.000000e-01	2.000000e-01	1
4.200000e+00	42	1.763283e+03	2.938861e+02	2.880000e+01	7.200000e+00	1.428595e-01	2.000000e-01	2.000000e-01	1
4.300000e+00	43	6.906244e+02	2.484013e+02	2.880000e+01	7.200000e+00	2.645309e-01	2.000000e-01	2.000000e-01	1
4.400000e+00	44	1.539658e+03	4.516274e+02	2.880000e+01	7.200000e+00	2.268020e-01	2.000000e-01	2.000000e-01	1
4.500000e+00	45	1.086323e+03	1.167742e+03	1.923412e+01	1.676588e+01	5.180604e-01	4.657189e-01	7.000000e-01	3
4.600000e+00	46	5.919373e+02	1.402946e+03	1.080000e+01	2.520000e+01	7.032722e-01	7.000000e-01	7.000000e-01	3
4.700000e+00	47	6.887608e+02	1.522513e+03	1.080000e+01	2.520000e+01	6.885231e-01	7.000000e-01	7.000000e-01	3
4.800000e+00	48	5.165644e+02	1.597364e+03	1.080000e+01	2.520000e+01	7.556377e-01	7.000000e-01	7.000000e-01	3
4.900000e+00	49	2.478342e+02	1.246636e+03	1.080000e+01	2.520000e+01	8.341659e-01	7.000000e-01	7.000000e-01	3
5	50	7.197838e+02	1.605336e+03	1.080000e+01	2.520000e+01	6.904315e-01	7.000000e-01	7.000000e-01	3
5.100000e+00	51	9.530934e+02	1.502384e+03	1.080000e+01	2.520000e+01	6.118500e-01	7.000000e-01	7.000000e-01	3
5.200000e+00	52	6.338182e+02	1.282366e+03	1.080000e+01	2.520000e+01	6.692290e-01	7.000000e-01	7.000000e-01	3
5.300000e+00	53	1.159681e+02	1.603398e+03	1.080000e+01	2.520000e+01	9.325519e-01	7.000000e-01	7.000000e-01	3
5.400000e+00	54	6.105881e+02	9.786527e+02	1.080000e+01	2.520000e+01	6.157989e-01	7.000000e-01	7.000000e-01	3
5.500000e+00	55	1.550951e+02	1.327441e+03	1.080000e+01	2.520000e+01	8.953853e-01	7.000000e-01	7.000000e-01	3
5.600000e+00	56	4.691565e+02	1.682832e+03	1.080000e+01	2.520000e+01	7.819893e-01	7.000000e-01	7.000000e-01	3
5.700000e+00	57	4.825169e+02	1.748052e+03	1.080000e+01	2.520000e+01	7.836799e-01	7.000000e-01	7.000000e-01	3
5.800000e+00	58	9.927007e+02	1.071670e+03	1.080000e+01	2.520000e+01	5.191267e-01	7.000000e-01	7.000000e-01	3
5.900000e+00	59	6.852461e+02	1.454565e+03	1.080000e+01	2.520000e+01	6.797632e-01	7.000000e-01	7.000000e-01	3
6	60	8.045369e+02	9.804327e+02	1.080000e+01	2.520000e+01	5.492714e-01	7.000000e-01	7.000000e-01	3
6.100000e+00	61	7.894330e+02	1.240693e+03	1.080000e+01	2.520000e+01	6.111408e-01	7.000000e-01	7.000000e-01	3
6.200000e+00	62	5.386774e+02	1.003856e+03	1.080000e+01	2.520000e+01	6.507839e-01	7.000000e-01	7.000000e-01	3
6.300000e+00	63	5.263734e+02	1.563408e+03	1.080000e+01	2.520000e+01	7.481203e-01	7.000000e-01	7.000000e-01	3
6.400000e+00	64	6.222489e+02	1.228426e+03	1.080000e+01	2.520000e+01	6.637719e-01	7.000000e-01	7.000000e-01	3
6.500000e+00	65	4.767800e+02	1.355903e+03	1.080000e+01	2.520000e+01	7.398459e-01	7.000000e-01	7.000000e-01	3
6.600000e+00	66	5.698095e+02	1.188388e+03	1.080000e+01	2.520000e+01	6.759126e-01	7.000000e-01	7.000000e-01	3
6.700000e+00	67	9.926502e+02	1.571275e+03	1.080000e+01	2.520000e+01	6.128397e-01	7.000000e-01	7.000000e-01	3
6.800000e+00	68	4.443914e+02	1.641541e+03	1.080000e+01	2.520000e+01	7.869579e-01	7.000000e-01	7.000000e-01	3
6.900000e+00	69	1.990650e+02	1.421584e+03	1.080000e+01	2.520000e+01	8.771696e-01	7.000000e-01	7.000000e-01	3
7	70	8.421316e+02	1.168115e+03	1.080000e+01	2.520000e+01	5.810805e-01	7.000000e-01	7.000000e-01	3
7.100000e+00	71	7.489751e+02	1.090297e+03	1.080000e+01	2.520000e+01	5.927873e-01	7.000000e-01	7.000000e-01	3
7.200000e+00	72	3.270230e+02	1.238091e+03	1.080000e+01	2.520000e+01	7.910548e-01	7.000000e-01	7.000000e-01	3
7.300000e+00	73	5.406036e+02	1.258169e+03	1.080000e+01	2.520000e+01	6.994598e-01	7.000000e-01	7.000000e-01	3
7.400000e+00	74	7.933810e+02	1.540657e+03	1.080000e+01	2.520000e+01	6.600822e-01	7.000000e-01	7.000000e-01	3
7.500000e+00	75	2.439026e+02	1.209156e+03	1.080000e+01	2.520000e+01	8.321453e-01	7.000000e-01	7.000000e-01	3
7.600000e+00	76	6.580672e+02	1.203227e+03	1.080000e+01	2.520000e+01	6.464464e-01	7.000000e-01	7.000000e-01	3
7.700000e+00	77	4.968021e+02	1.204543e+03	1.080000e+01	2.520000e+01	7.079946e-01	7.000000e-01	7.000000e-01	3
7.800000e+00	78	7.199336e+02	1.342920e+03	1.080000e+01	2.520000e+01	6.510011e-01	7.000000e-01	7.000000e-01	3
