coordinates 	2.00	183.71	130.00	183.71
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	5.374341e+02	1.271000e+03	1.080000e+01	2.520000e+01	7.028180e-01	7.000000e-01	7.000000e-01	2
2.000000e-01	2	7.871995e+02	9.180074e+02	1.080000e+01	2.520000e+01	5.383554e-01	7.000000e-01	7.000000e-01	2
3.000000e-01	3	6.199530e+02	1.666110e+03	1.080000e+01	2.520000e+01	7.288120e-01	7.000000e-01	7.000000e-01	2
4.000000e-01	4	1.047512e+03	2.136711e+03	1.080000e+01	2.520000e+01	6.710307e-01	7.000000e-01	7.000000e-01	2
5.000000e-01	5	4.624766e+02	1.439922e+03	1.080000e+01	2.520000e+01	7.568982e-01	7.000000e-01	7.000000e-01	2
6.000000e-01	6	5.212478e+02	9.327047e+02	1.080000e+01	2.520000e+01	6.414960e-01	7.000000e-01	7.000000e-01	2
7.000000e-01	7	5.663047e+02	1.581437e+03	1.080000e+01	2.520000e+01	7.363255e-01	7.000000e-01	7.000000e-01	2
8.000000e-01	8	7.874210e+02	1.360307e+03	1.080000e+01	2.520000e+01	6.333702e-01	7.000000e-01	7.000000e-01	2
9.000000e-01	9	6.602815e+02	1.167125e+03	1.080000e+01	2.520000e+01	6.386784e-01	7.000000e-01	7.000000e-01	2
1	10	6.004055e+02	9.994836e+02	1.080000e+01	2.520000e+01	6.247205e-01	7.000000e-01	7.000000e-01	2
1.100000e+00	11	2.715106e+02	1.381360e+03	1.080000e+01	2.520000e+01	8.357339e-01	7.000000e-01	7.000000e-01	2
1.200000e+00	12	6.593312e+02	1.554887e+03	1.080000e+01	2.520000e+01	7.022284e-01	7.000000e-01	7.000000e-01	2
1.300000e+00	13	6.423461e+02	1.321769e+03	1.080000e+01	2.520000e+01	6.729590e-01	7.000000e-01	7.000000e-01	2
1.400000e+00	14	7.604601e+02	1.321902e+03	1.080000e+01	2.520000e+01	6.348090e-01	7.000000e-01	7.000000e-01	2
1.500000e+00	15	8.610014e+02	1.195968e+03	1.726320e+01	1.873680e+01	5.814223e-01	5.204666e-01	7.000000e-01	2
1.600000e+00	16	1.091346e+03	5.316286e+02	2.880000e+01	7.200000e+00	3.275643e-01	2.000000e-01	2.000000e-01	1
1.700000e+00	17	1.243867e+03	2.595057e+02	2.880000e+01	7.200000e+00	1.726157e-01	2.000000e-01	2.000000e-01	1
1.800000e+00	18	1.118596e+03	8.341716e+02	2.194556e+01	1.405444e+01	4.271740e-01	3.904010e-01	2.000000e-01	1
1.900000e+00	19	4.146695e+02	1.985905e+03	1.080000e+01	2.520000e+01	8.272624e-01	7.000000e-01	7.000000e-01	4
2	20	7.224989e+02	1.534058e+03	1.080000e+01	2.520000e+01	6.798224e-01	7.000000e-01	7.000000e-01	4
2.100000e+00	21	7.872981e+02	1.646821e+03	1.080000e+01	2.520000e+01	6.765573e-01	7.000000e-01	7.000000e-01	4
2.200000e+00	22	5.557811e+02	9.456723e+02	1.080000e+01	2.520000e+01	6.298379e-01	7.000000e-01	7.000000e-01	4
2.300000e+00	23	4.791274e+02	1.398170e+03	1.080000e+01	2.520000e+01	7.447781e-01	7.000000e-01	7.000000e-01	4
2.400000e+00	24	6.556199e+02	1.151447e+03	1.080000e+01	2.520000e+01	6.371911e-01	7.000000e-01	7.000000e-01	4
2.500000e+00	25	6.308711e+02	9.048930e+02	1.080000e+01	2.520000e+01	5.892135e-01	7.000000e-01	7.000000e-01	4
2.600000e+00	26	3.840679e+02	1.486462e+03	1.080000e+01	2.520000e+01	7.946743e-01	7.000000e-01	7.000000e-01	4
2.700000e+00	27	7.939743e+02	1.779221e+03	1.080000e+01	2.520000e+01	6.914442e-01	7.000000e-01	7.000000e-01	4
2.800000e+00	28	8.054743e+02	1.503521e+03	1.080000e+01	2.520000e+01	6.511581e-01	7.000000e-01	7.000000e-01	4
2.900000e+00	29	4.346600e+02	1.754804e+03	1.080000e+01	2.520000e+01	8.014765e-01	7.000000e-01	7.000000e-01	4
3	30	7.926608e+02	1.385944e+03	1.080000e+01	2.520000e+01	6.361613e-01	7.000000e-01	7.000000e-01	4
3.100000e+00	31	4.951007e+02	9.899311e+02	1.080000e+01	2.520000e+01	6.666060e-01	7.000000e-01	7.000000e-01	4
3.200000e+00	32	9.434033e+02	9.488242e+02	1.080000e+01	2.520000e+01	5.014324e-01	7.000000e-01	7.000000e-01	4
3.300000e+00	33	7.561910e+02	1.616740e+03	1.080000e+01	2.520000e+01	6.813262e-01	7.000000e-01	7.000000e-01	4
3.400000e+00	34	7.256397e+02	1.424567e+03	1.080000e+01	2.520000e+01	6.625256e-01	7.000000e-01	7.000000e-01	4
3.500000e+00	35	3.496744e+02	1.563902e+03	1.080000e+01	2.520000e+01	8.172665e-01	7.000000e-01	7.000000e-01	4
3.600000e+00	36	6.595658e+02	1.147049e+03	1.080000e+01	2.520000e+01	6.349162e-01	7.000000e-01	7.000000e-01	4
3.700000e+00	37	4.892509e+02	9.797005e+02	1.080000e+01	2.520000e+01	6.669387e-01	7.000000e-01	7.000000e-01	4
3.800000e+00	38	5.587582e+02	1.123191e+03	1.080000e+01	2.520000e+01	6.677912e-01	7.000000e-01	7.000000e-01	4
3.900000e+00	39	6.680551e+02	1.551308e+03	1.080000e+01	2.520000e+01	6.989880e-01	7.000000e-01	7.000000e-01	4
4	40	4.877155e+02	1.732183e+03	1.080000e+01	2.520000e+01	7.802983e-01	7.000000e-01	7.000000e-01	4
4.100000e+00	41	2.859944e+02	1.699905e+03	1.080000e+01	2.520000e+01	8.559875e-01	7.000000e-01	7.000000e-01	4
4.200000e+00	42	7.247170e+02	1.650541e+03	1.080000e+01	2.520000e+01	6.948892e-01	7.000000e-01	7.000000e-01	4
4.300000e+00	43	6.688551e+02	1.058477e+03	1.080000e+01	2.520000e+01	6.127814e-01	7.000000e-01	7.000000e-01	4
4.400000e+00	44	5.681579e+02	9.646514e+02	1.080000e+01	2.520000e+01	6.293356e-01	7.000000e-01	7.000000e-01	4
4.500000e+00	45	9.610280e+02	1.329685e+03	1.080000e+01	2.520000e+01	5.804677e-01	7.000000e-01	7.000000e-01	4
4.600000e+00	46	4.345901e+02	1.523863e+03	1.080000e+01	2.520000e+01	7.780952e-01	7.000000e-01	7.000000e-01	4
4.700000e+00	47	7.485771e+02	1.381018e+03	1.080000e+01	2.520000e+01	6.484886e-01	7.000000e-01	7.000000e-01	4
4.800000e+00	48	5.944539e+02	1.777943e+03	1.080000e+01	2.520000e+01	7.494290e-01	7.000000e-01	7.000000e-01	4
4.900000e+00	49	6.124987e+02	1.867175e+03	1.080000e+01	2.520000e+01	7.529922e-01	7.000000e-01	7.000000e-01	4
5	50	5.467022e+02	1.189572e+03	1.080000e+01	2.520000e+01	6.851291e-01	7.000000e-01	7.000000e-01	4
5.100000e+00	51	3.724927e+02	1.597507e+03	1.080000e+01	2.520000e+01	8.109174e-01	7.000000e-01	7.000000e-01	4
5.200000e+00	52	9.826306e+00	9.681248e+02	1.080000e+01	2.520000e+01	9.899521e-01	7.000000e-01	7.000000e-01	4
5.300000e+00	53	1.917099e+02	1.244852e+03	1.080000e+01	2.520000e+01	8.665495e-01	7.000000e-01	7.000000e-01	4
5.400000e+00	54	2.447588e+02	1.494601e+03	1.080000e+01	2.520000e+01	8.592823e-01	7.000000e-01	7.000000e-01	4
5.500000e+00	55	4.625948e+02	1.266860e+03	1.080000e+01	2.520000e+01	7.325199e-01	7.000000e-01	7.000000e-01	4
