coordinates 	7.57	155.64	135.57	155.64
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	9.341701e+02	1.867924e+03	1.080000e+01	2.520000e+01	6.666171e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	4.837962e+02	1.281962e+03	1.080000e+01	2.520000e+01	7.260121e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	8.324853e+02	1.812652e+03	1.080000e+01	2.520000e+01	6.852771e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	2.996697e+02	1.562036e+03	1.080000e+01	2.520000e+01	8.390348e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	5.354470e+02	1.102384e+03	1.080000e+01	2.520000e+01	6.730757e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	7.105117e+02	1.693281e+03	1.080000e+01	2.520000e+01	7.044206e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	6.391627e+02	9.253348e+02	1.080000e+01	2.520000e+01	5.914582e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	8.072001e+02	1.537084e+03	1.080000e+01	2.520000e+01	6.556731e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	6.587853e+02	1.720241e+03	1.268473e+01	2.331527e+01	7.230861e-01	6.476465e-01	7.000000e-01	3
1	10	1.804909e+03	6.619010e+02	2.711966e+01	8.880344e+00	2.683226e-01	2.466762e-01	2.000000e-01	1
1.100000e+00	11	6.560216e+02	1.196082e+03	1.080000e+01	2.520000e+01	6.457964e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	4.327465e+02	1.654563e+03	1.080000e+01	2.520000e+01	7.926773e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	5.291529e+02	1.553140e+03	1.080000e+01	2.520000e+01	7.458797e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	6.820887e+02	1.275645e+03	1.080000e+01	2.520000e+01	6.515927e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	5.407098e+02	1.354498e+03	1.080000e+01	2.520000e+01	7.146962e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	8.530199e+02	1.471306e+03	1.080000e+01	2.520000e+01	6.330033e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	5.853693e+02	1.389571e+03	1.080000e+01	2.520000e+01	7.036015e-01	7.000000e-01	7.000000e-01	3
1.800000e+00	18	8.428583e+02	1.139326e+03	1.080000e+01	2.520000e+01	5.747831e-01	7.000000e-01	7.000000e-01	3
1.900000e+00	19	8.184913e+02	1.215941e+03	1.080000e+01	2.520000e+01	5.976807e-01	7.000000e-01	7.000000e-01	3
2	20	7.011544e+02	1.204576e+03	1.080000e+01	2.520000e+01	6.320810e-01	7.000000e-01	7.000000e-01	3
2.100000e+00	21	4.364681e+02	1.189903e+03	1.080000e+01	2.520000e+01	7.316306e-01	7.000000e-01	7.000000e-01	3
2.200000e+00	22	4.468414e+02	1.367720e+03	1.080000e+01	2.520000e+01	7.537469e-01	7.000000e-01	7.000000e-01	3
2.300000e+00	23	5.333221e+02	1.317283e+03	1.080000e+01	2.520000e+01	7.118120e-01	7.000000e-01	7.000000e-01	3
2.400000e+00	24	7.718608e+02	1.547228e+03	1.080000e+01	2.520000e+01	6.671706e-01	7.000000e-01	7.000000e-01	3
2.500000e+00	25	5.338429e+02	1.886988e+03	1.080000e+01	2.520000e+01	7.794795e-01	7.000000e-01	7.000000e-01	3
2.600000e+00	26	3.162158e+02	1.874170e+03	1.080000e+01	2.520000e+01	8.556347e-01	7.000000e-01	7.000000e-01	3
2.700000e+00	27	5.866055e+02	1.593291e+03	1.080000e+01	2.520000e+01	7.309021e-01	7.000000e-01	7.000000e-01	3
2.800000e+00	28	7.735898e+02	1.246187e+03	1.080000e+01	2.520000e+01	6.169924e-01	7.000000e-01	7.000000e-01	3
2.900000e+00	29	9.517809e+02	1.234693e+03	1.080000e+01	2.520000e+01	5.646960e-01	7.000000e-01	7.000000e-01	3
3	30	7.463919e+02	1.550758e+03	1.080000e+01	2.520000e+01	6.750791e-01	7.000000e-01	7.000000e-01	3
3.100000e+00	31	1.178175e+03	6.113565e+02	2.413878e+01	1.186122e+01	3.416293e-01	3.294783e-01	2.000000e-01	1
3.200000e+00	32	1.746182e+03	6.241441e+02	2.880000e+01	7.200000e+00	2.633157e-01	2.000000e-01	2.000000e-01	1
3.300000e+00	33	1.671143e+03	4.055819e+02	2.880000e+01	7.200000e+00	1.952988e-01	2.000000e-01	2.000000e-01	1
3.400000e+00	34	1.148933e+03	6.400916e+02	2.590963e+01	1.009037e+01	3.577881e-01	2.802880e-01	2.000000e-01	1
3.500000e+00	35	7.759369e+02	1.268485e+03	1.080000e+01	2.520000e+01	6.204615e-01	7.000000e-01	7.000000e-01	3
3.600000e+00	36	6.060853e+02	1.244340e+03	1.080000e+01	2.520000e+01	6.724617e-01	7.000000e-01	7.000000e-01	3
3.700000e+00	37	5.745738e+02	1.550331e+03	1.080000e+01	2.520000e+01	7.296002e-01	7.000000e-01	7.000000e-01	3
3.800000e+00	38	4.619046e+02	9.035014e+02	1.080000e+01	2.520000e+01	6.617090e-01	7.000000e-01	7.000000e-01	3
3.900000e+00	39	5.808873e+02	1.216141e+03	1.080000e+01	2.520000e+01	6.767512e-01	7.000000e-01	7.000000e-01	3
4	40	6.407561e+02	1.135051e+03	1.080000e+01	2.520000e+01	6.391748e-01	7.000000e-01	7.000000e-01	3
4.100000e+00	41	1.074861e+03	1.330540e+03	1.080000e+01	2.520000e+01	5.531469e-01	7.000000e-01	7.000000e-01	3
