coordinates 	125.90	41.56	253.90	41.56
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	4.146591e+02	1.101252e+03	1.080000e+01	2.520000e+01	7.264622e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	4.496249e+02	9.217815e+02	1.080000e+01	2.520000e+01	6.721432e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	4.576154e+02	1.312870e+03	1.080000e+01	2.520000e+01	7.415311e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	5.032541e+02	1.388340e+03	1.080000e+01	2.520000e+01	7.339524e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	6.336596e+02	1.040248e+03	1.080000e+01	2.520000e+01	6.214488e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	7.806331e+02	1.266664e+03	1.080000e+01	2.520000e+01	6.187006e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	3.427531e+02	1.319365e+03	1.080000e+01	2.520000e+01	7.937854e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	3.433454e+02	1.399930e+03	1.080000e+01	2.520000e+01	8.030458e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	8.906267e+02	1.309101e+03	1.080000e+01	2.520000e+01	5.951195e-01	7.000000e-01	7.000000e-01	3
1	10	6.499799e+02	1.574432e+03	1.080000e+01	2.520000e+01	7.077970e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	4.979567e+02	1.642539e+03	1.080000e+01	2.520000e+01	7.673639e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	7.923318e+02	1.320582e+03	1.080000e+01	2.520000e+01	6.250051e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	3.384165e+02	1.077383e+03	1.080000e+01	2.520000e+01	7.609715e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	4.504593e+02	1.391318e+03	1.080000e+01	2.520000e+01	7.554215e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	6.333619e+02	1.081170e+03	1.080000e+01	2.520000e+01	6.305919e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	3.733979e+02	1.228189e+03	1.080000e+01	2.520000e+01	7.668575e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	5.988702e+02	1.651459e+03	1.080000e+01	2.520000e+01	7.338744e-01	7.000000e-01	7.000000e-01	3
1.800000e+00	18	6.071695e+02	1.231204e+03	1.926030e+01	1.673970e+01	6.697246e-01	4.649916e-01	7.000000e-01	3
1.900000e+00	19	1.709583e+03	4.225670e+02	2.880000e+01	7.200000e+00	1.981882e-01	2.000000e-01	2.000000e-01	1
2	20	1.726539e+03	4.333004e+02	2.880000e+01	7.200000e+00	2.006169e-01	2.000000e-01	2.000000e-01	1
2.100000e+00	21	1.478657e+03	4.277645e+02	2.880000e+01	7.200000e+00	2.243809e-01	2.000000e-01	2.000000e-01	1
2.200000e+00	22	1.711310e+03	2.269513e+02	2.880000e+01	7.200000e+00	1.170901e-01	2.000000e-01	2.000000e-01	1
2.300000e+00	23	1.088858e+03	4.484589e+02	2.880000e+01	7.200000e+00	2.917153e-01	2.000000e-01	2.000000e-01	1
2.400000e+00	24	1.038452e+03	4.225462e+02	2.880000e+01	7.200000e+00	2.892174e-01	2.000000e-01	2.000000e-01	1
2.500000e+00	25	1.721327e+03	2.251785e+02	2.880000e+01	7.200000e+00	1.156835e-01	2.000000e-01	2.000000e-01	1
2.600000e+00	26	1.189425e+03	2.657392e+02	2.880000e+01	7.200000e+00	1.826179e-01	2.000000e-01	2.000000e-01	1
2.700000e+00	27	1.634025e+03	1.283481e+02	2.880000e+01	7.200000e+00	7.282688e-02	2.000000e-01	2.000000e-01	1
2.800000e+00	28	9.441686e+02	2.831081e+02	2.880000e+01	7.200000e+00	2.306800e-01	2.000000e-01	2.000000e-01	1
2.900000e+00	29	1.944314e+03	2.790676e+02	2.880000e+01	7.200000e+00	1.255149e-01	2.000000e-01	2.000000e-01	1
3	30	1.629524e+03	1.616248e+02	2.880000e+01	7.200000e+00	9.023527e-02	2.000000e-01	2.000000e-01	1
3.100000e+00	31	1.823035e+03	4.111750e+02	2.880000e+01	7.200000e+00	1.840359e-01	2.000000e-01	2.000000e-01	1
3.200000e+00	32	1.577213e+03	4.406705e+02	2.880000e+01	7.200000e+00	2.183825e-01	2.000000e-01	2.000000e-01	1
3.300000e+00	33	1.724633e+03	3.615925e+02	2.880000e+01	7.200000e+00	1.733238e-01	2.000000e-01	2.000000e-01	1
3.400000e+00	34	9.454394e+02	4.208283e+02	2.880000e+01	7.200000e+00	3.080131e-01	2.000000e-01	2.000000e-01	1
3.500000e+00	35	1.651640e+03	1.467964e+02	2.880000e+01	7.200000e+00	8.162449e-02	2.000000e-01	2.000000e-01	1
3.600000e+00	36	2.298439e+03	3.954604e+02	2.880000e+01	7.200000e+00	1.467985e-01	2.000000e-01	2.000000e-01	1
