coordinates 	93.59	36.21	221.59	36.21
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	4.067840e+02	1.242842e+03	1.080000e+01	2.520000e+01	7.534084e-01	7.000000e-01	7.000000e-01	3
2.000000e-01	2	4.168173e+02	1.398319e+03	1.080000e+01	2.520000e+01	7.703658e-01	7.000000e-01	7.000000e-01	3
3.000000e-01	3	3.978563e+02	1.473759e+03	1.080000e+01	2.520000e+01	7.874262e-01	7.000000e-01	7.000000e-01	3
4.000000e-01	4	5.643638e+02	1.164045e+03	1.080000e+01	2.520000e+01	6.734778e-01	7.000000e-01	7.000000e-01	3
5.000000e-01	5	5.010787e+02	1.325822e+03	1.080000e+01	2.520000e+01	7.257221e-01	7.000000e-01	7.000000e-01	3
6.000000e-01	6	8.046241e+02	1.430918e+03	1.080000e+01	2.520000e+01	6.400765e-01	7.000000e-01	7.000000e-01	3
7.000000e-01	7	4.189813e+02	1.751821e+03	1.080000e+01	2.520000e+01	8.069924e-01	7.000000e-01	7.000000e-01	3
8.000000e-01	8	8.359883e+02	1.178557e+03	1.080000e+01	2.520000e+01	5.850239e-01	7.000000e-01	7.000000e-01	3
9.000000e-01	9	3.011313e+02	1.116649e+03	1.080000e+01	2.520000e+01	7.876037e-01	7.000000e-01	7.000000e-01	3
1	10	7.090918e+02	1.594600e+03	1.080000e+01	2.520000e+01	6.921933e-01	7.000000e-01	7.000000e-01	3
1.100000e+00	11	7.182307e+02	1.194747e+03	1.080000e+01	2.520000e+01	6.245484e-01	7.000000e-01	7.000000e-01	3
1.200000e+00	12	2.976368e+02	1.018611e+03	1.080000e+01	2.520000e+01	7.738748e-01	7.000000e-01	7.000000e-01	3
1.300000e+00	13	7.496883e+02	1.038539e+03	1.080000e+01	2.520000e+01	5.807646e-01	7.000000e-01	7.000000e-01	3
1.400000e+00	14	3.849969e+02	1.474878e+03	1.080000e+01	2.520000e+01	7.929985e-01	7.000000e-01	7.000000e-01	3
1.500000e+00	15	3.303268e+02	1.621043e+03	1.080000e+01	2.520000e+01	8.307205e-01	7.000000e-01	7.000000e-01	3
1.600000e+00	16	5.980540e+02	1.640599e+03	1.080000e+01	2.520000e+01	7.328509e-01	7.000000e-01	7.000000e-01	3
1.700000e+00	17	5.883977e+02	1.383572e+03	1.080000e+01	2.520000e+01	7.016193e-01	7.000000e-01	7.000000e-01	3
1.800000e+00	18	6.020690e+02	1.521424e+03	1.080000e+01	2.520000e+01	7.164723e-01	7.000000e-01	7.000000e-01	3
1.900000e+00	19	1.804574e+02	6.717279e+02	1.080000e+01	2.520000e+01	7.882416e-01	7.000000e-01	7.000000e-01	3
2	20	7.199793e+02	1.572840e+03	1.080000e+01	2.520000e+01	6.859851e-01	7.000000e-01	7.000000e-01	3
2.100000e+00	21	5.782275e+02	1.413481e+03	1.080000e+01	2.520000e+01	7.096827e-01	7.000000e-01	7.000000e-01	3
2.200000e+00	22	4.483817e+02	2.065331e+03	1.080000e+01	2.520000e+01	8.216257e-01	7.000000e-01	7.000000e-01	3
2.300000e+00	23	8.976571e+02	1.624742e+03	1.080000e+01	2.520000e+01	6.441257e-01	7.000000e-01	7.000000e-01	3
2.400000e+00	24	4.413003e+02	1.975301e+03	1.080000e+01	2.520000e+01	8.173880e-01	7.000000e-01	7.000000e-01	3
2.500000e+00	25	8.228413e+02	1.150169e+03	1.080000e+01	2.520000e+01	5.829513e-01	7.000000e-01	7.000000e-01	3
2.600000e+00	26	5.166221e+02	1.374932e+03	1.080000e+01	2.520000e+01	7.268795e-01	7.000000e-01	7.000000e-01	3
2.700000e+00	27	5.835001e+02	1.280698e+03	1.080000e+01	2.520000e+01	6.869967e-01	7.000000e-01	7.000000e-01	3
2.800000e+00	28	6.263088e+02	1.728216e+03	1.080000e+01	2.520000e+01	7.339978e-01	7.000000e-01	7.000000e-01	3
2.900000e+00	29	3.243874e+02	1.752075e+03	1.080000e+01	2.520000e+01	8.437788e-01	7.000000e-01	7.000000e-01	3
3	30	2.379543e+02	1.316932e+03	1.080000e+01	2.520000e+01	8.469636e-01	7.000000e-01	7.000000e-01	3
3.100000e+00	31	7.928485e+02	1.477293e+03	1.080000e+01	2.520000e+01	6.507493e-01	7.000000e-01	7.000000e-01	3
