coordinates 	116.63	225.90	244.63	225.90
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	9.139174e+02	4.981151e+02	2.880000e+01	7.200000e+00	3.527646e-01	2.000000e-01	2.000000e-01	2
2.000000e-01	2	1.670508e+03	3.812964e+02	2.880000e+01	7.200000e+00	1.858346e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	9.579845e+02	5.663285e+02	2.880000e+01	7.200000e+00	3.715303e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.139511e+03	2.279871e+02	2.880000e+01	7.200000e+00	1.667185e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.345926e+03	4.652660e+02	2.880000e+01	7.200000e+00	2.568839e-01	2.000000e-01	2.000000e-01	2
6.000000e-01	6	1.724017e+03	6.488649e+02	2.880000e+01	7.200000e+00	2.734502e-01	2.000000e-01	2.000000e-01	2
7.000000e-01	7	1.287359e+03	1.940553e+02	2.880000e+01	7.200000e+00	1.309933e-01	2.000000e-01	2.000000e-01	2
8.000000e-01	8	1.547485e+03	3.623395e+02	2.880000e+01	7.200000e+00	1.897240e-01	2.000000e-01	2.000000e-01	2
9.000000e-01	9	9.738703e+02	4.229995e+02	2.880000e+01	7.200000e+00	3.028196e-01	2.000000e-01	2.000000e-01	2
1	10	1.791665e+03	8.237332e+01	2.880000e+01	7.200000e+00	4.395498e-02	2.000000e-01	2.000000e-01	2
1.100000e+00	11	1.873802e+03	4.184420e+02	2.880000e+01	7.200000e+00	1.825469e-01	2.000000e-01	2.000000e-01	2
1.200000e+00	12	1.643825e+03	5.870191e+02	2.880000e+01	7.200000e+00	2.631377e-01	2.000000e-01	2.000000e-01	2
1.300000e+00	13	1.374840e+03	2.378409e+02	2.880000e+01	7.200000e+00	1.474817e-01	2.000000e-01	2.000000e-01	2
1.400000e+00	14	1.084025e+03	4.114482e+02	2.880000e+01	7.200000e+00	2.751291e-01	2.000000e-01	2.000000e-01	2
1.500000e+00	15	1.838461e+03	4.692095e+02	2.880000e+01	7.200000e+00	2.033260e-01	2.000000e-01	2.000000e-01	2
