coordinates 	76.72	213.20	204.72	213.20
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.333786e+03	3.033262e+02	2.880000e+01	7.200000e+00	1.852813e-01	2.000000e-01	2.000000e-01	2
2.000000e-01	2	2.053375e+03	2.827710e+02	2.880000e+01	7.200000e+00	1.210417e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	1.595777e+03	5.574296e+02	2.880000e+01	7.200000e+00	2.588835e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.228976e+03	3.763517e+02	2.880000e+01	7.200000e+00	2.344392e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.657897e+03	2.889760e+02	2.880000e+01	7.200000e+00	1.484308e-01	2.000000e-01	2.000000e-01	2
6.000000e-01	6	1.449613e+03	1.420015e+02	2.880000e+01	7.200000e+00	8.921856e-02	2.000000e-01	2.000000e-01	2
7.000000e-01	7	1.226033e+03	5.860705e+02	2.880000e+01	7.200000e+00	3.234200e-01	2.000000e-01	2.000000e-01	2
8.000000e-01	8	1.269131e+03	3.484236e+02	2.880000e+01	7.200000e+00	2.154015e-01	2.000000e-01	2.000000e-01	2
9.000000e-01	9	1.615770e+03	1.994181e+02	2.880000e+01	7.200000e+00	1.098609e-01	2.000000e-01	2.000000e-01	2
1	10	1.736567e+03	2.952408e+02	2.880000e+01	7.200000e+00	1.453094e-01	2.000000e-01	2.000000e-01	2
1.100000e+00	11	1.647992e+03	4.845197e+02	2.880000e+01	7.200000e+00	2.272061e-01	2.000000e-01	2.000000e-01	2
1.200000e+00	12	1.113074e+03	2.975158e+02	2.880000e+01	7.200000e+00	2.109159e-01	2.000000e-01	2.000000e-01	2
1.300000e+00	13	1.340334e+03	3.952612e+02	2.880000e+01	7.200000e+00	2.277381e-01	2.000000e-01	2.000000e-01	2
1.400000e+00	14	1.262162e+03	5.643884e+02	2.880000e+01	7.200000e+00	3.089914e-01	2.000000e-01	2.000000e-01	2
1.500000e+00	15	1.306152e+03	3.457291e+02	2.880000e+01	7.200000e+00	2.092942e-01	2.000000e-01	2.000000e-01	2
1.600000e+00	16	1.476713e+03	4.054405e+02	2.880000e+01	7.200000e+00	2.154131e-01	2.000000e-01	2.000000e-01	2
1.700000e+00	17	1.807658e+03	3.909853e+02	2.880000e+01	7.200000e+00	1.778303e-01	2.000000e-01	2.000000e-01	2
1.800000e+00	18	1.783101e+03	2.638394e+02	2.880000e+01	7.200000e+00	1.288945e-01	2.000000e-01	2.000000e-01	2
1.900000e+00	19	1.398135e+03	7.039562e+02	2.880000e+01	7.200000e+00	3.348838e-01	2.000000e-01	2.000000e-01	2
2	20	1.735309e+03	5.940633e+02	2.880000e+01	7.200000e+00	2.550315e-01	2.000000e-01	2.000000e-01	2
2.100000e+00	21	1.505850e+03	2.386817e+02	2.880000e+01	7.200000e+00	1.368171e-01	2.000000e-01	2.000000e-01	2
2.200000e+00	22	1.570435e+03	0	2.880000e+01	7.200000e+00	0	2.000000e-01	2.000000e-01	2
2.300000e+00	23	1.535190e+03	3.332376e+02	2.880000e+01	7.200000e+00	1.783519e-01	2.000000e-01	2.000000e-01	2
2.400000e+00	24	1.138022e+03	4.862358e+02	2.880000e+01	7.200000e+00	2.993588e-01	2.000000e-01	2.000000e-01	2
