coordinates 	25.81	161.89	153.81	161.89
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	1.364143e+03	1.212159e+02	2.880000e+01	7.200000e+00	8.160715e-02	2.000000e-01	2.000000e-01	2
2.000000e-01	2	1.578690e+03	4.582780e+02	2.880000e+01	7.200000e+00	2.249804e-01	2.000000e-01	2.000000e-01	2
3.000000e-01	3	1.257736e+03	5.147843e+02	2.880000e+01	7.200000e+00	2.904251e-01	2.000000e-01	2.000000e-01	2
4.000000e-01	4	1.348048e+03	4.347020e+02	2.880000e+01	7.200000e+00	2.438379e-01	2.000000e-01	2.000000e-01	2
5.000000e-01	5	1.375554e+03	4.290762e+02	2.880000e+01	7.200000e+00	2.377640e-01	2.000000e-01	2.000000e-01	2
6.000000e-01	6	2.113170e+03	3.754928e+02	2.880000e+01	7.200000e+00	1.508813e-01	2.000000e-01	2.000000e-01	2
7.000000e-01	7	1.536214e+03	4.903985e+02	2.880000e+01	7.200000e+00	2.419794e-01	2.000000e-01	2.000000e-01	2
8.000000e-01	8	1.556119e+03	5.781535e+02	2.880000e+01	7.200000e+00	2.708902e-01	2.000000e-01	2.000000e-01	2
9.000000e-01	9	1.026322e+03	6.599097e+02	2.880000e+01	7.200000e+00	3.913517e-01	2.000000e-01	2.000000e-01	2
1	10	1.749721e+03	2.453293e+02	2.880000e+01	7.200000e+00	1.229690e-01	2.000000e-01	2.000000e-01	2
1.100000e+00	11	1.550897e+03	0	2.880000e+01	7.200000e+00	0	2.000000e-01	2.000000e-01	2
1.200000e+00	12	1.037587e+03	5.984099e+02	2.880000e+01	7.200000e+00	3.657768e-01	2.000000e-01	2.000000e-01	2
1.300000e+00	13	1.666550e+03	3.852734e+02	2.880000e+01	7.200000e+00	1.877712e-01	2.000000e-01	2.000000e-01	2
1.400000e+00	14	2.136509e+03	3.758070e+02	2.880000e+01	7.200000e+00	1.495859e-01	2.000000e-01	2.000000e-01	2
1.500000e+00	15	1.953193e+03	3.464406e+02	2.880000e+01	7.200000e+00	1.506503e-01	2.000000e-01	2.000000e-01	2
1.600000e+00	16	1.191776e+03	3.264368e+02	2.880000e+01	7.200000e+00	2.150139e-01	2.000000e-01	2.000000e-01	2
1.700000e+00	17	1.571460e+03	3.756464e+02	2.880000e+01	7.200000e+00	1.929255e-01	2.000000e-01	2.000000e-01	2
1.800000e+00	18	1.568441e+03	4.514932e+02	2.880000e+01	7.200000e+00	2.235187e-01	2.000000e-01	2.000000e-01	2
1.900000e+00	19	9.224103e+02	2.177817e+02	2.880000e+01	7.200000e+00	1.910044e-01	2.000000e-01	2.000000e-01	2
2	20	1.628212e+03	6.222222e+02	2.880000e+01	7.200000e+00	2.764898e-01	2.000000e-01	2.000000e-01	2
2.100000e+00	21	1.819386e+03	1.169054e+02	2.880000e+01	7.200000e+00	6.037594e-02	2.000000e-01	2.000000e-01	2
2.200000e+00	22	1.704919e+03	5.125335e+02	2.880000e+01	7.200000e+00	2.311362e-01	2.000000e-01	2.000000e-01	2
2.300000e+00	23	1.059153e+03	3.871149e+02	2.880000e+01	7.200000e+00	2.676648e-01	2.000000e-01	2.000000e-01	2
2.400000e+00	24	1.450994e+03	4.638256e+02	2.880000e+01	7.200000e+00	2.422294e-01	2.000000e-01	2.000000e-01	2
2.500000e+00	25	1.777611e+03	4.591144e+02	2.880000e+01	7.200000e+00	2.052618e-01	2.000000e-01	2.000000e-01	2
2.600000e+00	26	1.321718e+03	4.852115e+02	2.880000e+01	7.200000e+00	2.685283e-01	2.000000e-01	2.000000e-01	2
2.700000e+00	27	1.363453e+03	3.921414e+02	2.880000e+01	7.200000e+00	2.233668e-01	2.000000e-01	2.000000e-01	2
2.800000e+00	28	1.475652e+03	3.163313e+02	2.880000e+01	7.200000e+00	1.765258e-01	2.000000e-01	2.000000e-01	2
2.900000e+00	29	1.974894e+03	2.139343e+02	2.880000e+01	7.200000e+00	9.773922e-02	2.000000e-01	2.000000e-01	2
3	30	1.860634e+03	3.858175e+02	2.880000e+01	7.200000e+00	1.717453e-01	2.000000e-01	2.000000e-01	2
3.100000e+00	31	1.841428e+03	3.617144e+02	2.880000e+01	7.200000e+00	1.641811e-01	2.000000e-01	2.000000e-01	2
3.200000e+00	32	1.220128e+03	2.019777e+02	2.880000e+01	7.200000e+00	1.420272e-01	2.000000e-01	2.000000e-01	2
3.300000e+00	33	1.177572e+03	3.466358e+02	2.880000e+01	7.200000e+00	2.274203e-01	2.000000e-01	2.000000e-01	2
3.400000e+00	34	1.876711e+03	4.517396e+02	2.880000e+01	7.200000e+00	1.940087e-01	2.000000e-01	2.000000e-01	2
3.500000e+00	35	1.118715e+03	4.043309e+02	2.880000e+01	7.200000e+00	2.654752e-01	2.000000e-01	2.000000e-01	2
3.600000e+00	36	1.444657e+03	3.878066e+02	2.880000e+01	7.200000e+00	2.116313e-01	2.000000e-01	2.000000e-01	2
3.700000e+00	37	1.668662e+03	7.423383e+02	2.880000e+01	7.200000e+00	3.078964e-01	2.000000e-01	2.000000e-01	2
3.800000e+00	38	1.246789e+03	5.036029e+02	2.880000e+01	7.200000e+00	2.877086e-01	2.000000e-01	2.000000e-01	2
3.900000e+00	39	1.553512e+03	1.857832e+02	2.880000e+01	7.200000e+00	1.068152e-01	2.000000e-01	2.000000e-01	2
4	40	1.732328e+03	3.213931e+02	2.880000e+01	7.200000e+00	1.564931e-01	2.000000e-01	2.000000e-01	2
4.100000e+00	41	1.599560e+03	3.943458e+02	2.880000e+01	7.200000e+00	1.977756e-01	2.000000e-01	2.000000e-01	2
4.200000e+00	42	1.796082e+03	3.059561e+02	2.880000e+01	7.200000e+00	1.455521e-01	2.000000e-01	2.000000e-01	2
4.300000e+00	43	2.378875e+03	1.690849e+02	2.880000e+01	7.200000e+00	6.636089e-02	2.000000e-01	2.000000e-01	2
4.400000e+00	44	1.418397e+03	3.511877e+02	2.880000e+01	7.200000e+00	1.984577e-01	2.000000e-01	2.000000e-01	2
4.500000e+00	45	1.405120e+03	4.827489e+02	2.880000e+01	7.200000e+00	2.557110e-01	2.000000e-01	2.000000e-01	2
4.600000e+00	46	1.923578e+03	5.870358e+02	2.880000e+01	7.200000e+00	2.338216e-01	2.000000e-01	2.000000e-01	2
4.700000e+00	47	1.216331e+03	4.733383e+02	2.880000e+01	7.200000e+00	2.801367e-01	2.000000e-01	2.000000e-01	2
4.800000e+00	48	1.405997e+03	6.725909e+02	2.880000e+01	7.200000e+00	3.235807e-01	2.000000e-01	2.000000e-01	2
4.900000e+00	49	1.980927e+03	5.294438e+02	2.880000e+01	7.200000e+00	2.109026e-01	2.000000e-01	2.000000e-01	2
5	50	1.519073e+03	4.717700e+02	2.880000e+01	7.200000e+00	2.369700e-01	2.000000e-01	2.000000e-01	2
5.100000e+00	51	1.472899e+03	2.644538e+02	2.880000e+01	7.200000e+00	1.522165e-01	2.000000e-01	2.000000e-01	2
5.200000e+00	52	1.780038e+03	4.951706e+02	2.880000e+01	7.200000e+00	2.176374e-01	2.000000e-01	2.000000e-01	2
5.300000e+00	53	1.918686e+03	5.699875e+02	2.880000e+01	7.200000e+00	2.290326e-01	2.000000e-01	2.000000e-01	2
5.400000e+00	54	1.620876e+03	3.410164e+02	2.880000e+01	7.200000e+00	1.738201e-01	2.000000e-01	2.000000e-01	2
5.500000e+00	55	1.490212e+03	4.121991e+02	2.880000e+01	7.200000e+00	2.166719e-01	2.000000e-01	2.000000e-01	2
5.600000e+00	56	1.424876e+03	4.977763e+02	2.880000e+01	7.200000e+00	2.589008e-01	2.000000e-01	2.000000e-01	2
5.700000e+00	57	1.471317e+03	5.054105e+02	2.880000e+01	7.200000e+00	2.556804e-01	2.000000e-01	2.000000e-01	2
5.800000e+00	58	1.359154e+03	5.110916e+02	2.880000e+01	7.200000e+00	2.732751e-01	2.000000e-01	2.000000e-01	2
5.900000e+00	59	1.729969e+03	5.190424e+02	2.880000e+01	7.200000e+00	2.307869e-01	2.000000e-01	2.000000e-01	2
6	60	2.178149e+03	4.622177e+02	2.880000e+01	7.200000e+00	1.750581e-01	2.000000e-01	2.000000e-01	2
6.100000e+00	61	1.149970e+03	3.191540e+02	2.880000e+01	7.200000e+00	2.172411e-01	2.000000e-01	2.000000e-01	2
6.200000e+00	62	1.596114e+03	5.210405e+02	2.880000e+01	7.200000e+00	2.461042e-01	2.000000e-01	2.000000e-01	2
6.300000e+00	63	1.935008e+03	7.410449e+02	2.880000e+01	7.200000e+00	2.769171e-01	2.000000e-01	2.000000e-01	2
6.400000e+00	64	1.989520e+03	3.626860e+02	2.880000e+01	7.200000e+00	1.541897e-01	2.000000e-01	2.000000e-01	2
6.500000e+00	65	1.763609e+03	2.609637e+02	2.880000e+01	7.200000e+00	1.288982e-01	2.000000e-01	2.000000e-01	2
6.600000e+00	66	2.244537e+03	2.889233e+02	2.880000e+01	7.200000e+00	1.140429e-01	2.000000e-01	2.000000e-01	2
