coordinates 	82.39	83.60	210.39	83.60
time(s)	frame	Idon(a.u.)	Iacc(a.u.)	Idon ideal(a.u.)	Iacc ideal(a.u.)	FRET	FRET ideal (blurr)	FRET ideal	state sequence
1.000000e-01	1	7.995664e+02	1.637584e+03	1.080000e+01	2.520000e+01	6.719257e-01	7.000000e-01	7.000000e-01	4
2.000000e-01	2	7.655022e+02	1.658412e+03	1.080000e+01	2.520000e+01	6.841875e-01	7.000000e-01	7.000000e-01	4
3.000000e-01	3	6.637191e+02	1.455349e+03	1.080000e+01	2.520000e+01	6.867873e-01	7.000000e-01	7.000000e-01	4
4.000000e-01	4	7.902795e+02	1.847674e+03	1.080000e+01	2.520000e+01	7.004195e-01	7.000000e-01	7.000000e-01	4
5.000000e-01	5	5.547706e+02	1.730207e+03	1.080000e+01	2.520000e+01	7.572096e-01	7.000000e-01	7.000000e-01	4
6.000000e-01	6	5.720354e+02	1.752595e+03	1.080000e+01	2.520000e+01	7.539242e-01	7.000000e-01	7.000000e-01	4
7.000000e-01	7	7.332181e+02	1.304307e+03	1.080000e+01	2.520000e+01	6.401429e-01	7.000000e-01	7.000000e-01	4
8.000000e-01	8	7.400459e+02	1.302934e+03	1.080000e+01	2.520000e+01	6.377616e-01	7.000000e-01	7.000000e-01	4
9.000000e-01	9	4.172951e+02	1.462692e+03	1.080000e+01	2.520000e+01	7.780330e-01	7.000000e-01	7.000000e-01	4
1	10	8.254091e+02	1.061408e+03	1.080000e+01	2.520000e+01	5.625388e-01	7.000000e-01	7.000000e-01	4
1.100000e+00	11	5.389978e+02	1.568839e+03	1.080000e+01	2.520000e+01	7.442886e-01	7.000000e-01	7.000000e-01	4
1.200000e+00	12	4.108290e+02	1.221722e+03	1.080000e+01	2.520000e+01	7.483515e-01	7.000000e-01	7.000000e-01	4
1.300000e+00	13	9.915990e+02	1.358849e+03	1.080000e+01	2.520000e+01	5.781233e-01	7.000000e-01	7.000000e-01	4
1.400000e+00	14	5.744027e+02	1.548736e+03	1.080000e+01	2.520000e+01	7.294559e-01	7.000000e-01	7.000000e-01	4
1.500000e+00	15	5.401441e+02	1.373516e+03	1.080000e+01	2.520000e+01	7.177429e-01	7.000000e-01	7.000000e-01	4
1.600000e+00	16	8.047916e+02	1.571416e+03	1.080000e+01	2.520000e+01	6.613127e-01	7.000000e-01	7.000000e-01	4
1.700000e+00	17	5.570177e+02	1.291724e+03	1.080000e+01	2.520000e+01	6.987044e-01	7.000000e-01	7.000000e-01	4
1.800000e+00	18	6.121344e+02	1.793878e+03	1.080000e+01	2.520000e+01	7.455814e-01	7.000000e-01	7.000000e-01	4
1.900000e+00	19	5.691190e+02	1.426334e+03	1.080000e+01	2.520000e+01	7.147922e-01	7.000000e-01	7.000000e-01	4
2	20	2.164445e+02	1.098607e+03	1.080000e+01	2.520000e+01	8.354099e-01	7.000000e-01	7.000000e-01	4
2.100000e+00	21	5.447333e+02	1.245340e+03	1.080000e+01	2.520000e+01	6.956921e-01	7.000000e-01	7.000000e-01	4
2.200000e+00	22	7.093913e+02	1.111057e+03	1.080000e+01	2.520000e+01	6.103206e-01	7.000000e-01	7.000000e-01	4
2.300000e+00	23	7.753914e+02	1.145530e+03	1.080000e+01	2.520000e+01	5.963440e-01	7.000000e-01	7.000000e-01	4
2.400000e+00	24	1.021565e+03	1.678986e+03	1.080000e+01	2.520000e+01	6.217197e-01	7.000000e-01	7.000000e-01	4
2.500000e+00	25	5.093042e+02	1.508276e+03	1.080000e+01	2.520000e+01	7.475668e-01	7.000000e-01	7.000000e-01	4
2.600000e+00	26	6.825422e+02	1.773399e+03	1.080000e+01	2.520000e+01	7.220853e-01	7.000000e-01	7.000000e-01	4
2.700000e+00	27	3.505943e+02	1.358838e+03	1.080000e+01	2.520000e+01	7.949060e-01	7.000000e-01	7.000000e-01	4
2.800000e+00	28	5.463402e+02	1.266506e+03	1.080000e+01	2.520000e+01	6.986284e-01	7.000000e-01	7.000000e-01	4
2.900000e+00	29	2.689243e+02	1.587944e+03	1.080000e+01	2.520000e+01	8.551732e-01	7.000000e-01	7.000000e-01	4
3	30	8.015953e+01	1.574908e+03	1.080000e+01	2.520000e+01	9.515672e-01	7.000000e-01	7.000000e-01	4
3.100000e+00	31	5.062365e+02	1.114758e+03	1.080000e+01	2.520000e+01	6.877000e-01	7.000000e-01	7.000000e-01	4
3.200000e+00	32	7.282311e+02	1.559826e+03	1.080000e+01	2.520000e+01	6.817251e-01	7.000000e-01	7.000000e-01	4
